Class Stereotype,Stereotype Count
entity,257
minimal-entity,9
data-provider,310
commander,105
boundary,556
factory,5
controller,21
pure-controller,56
large-class,0
lazy-class,12
degenerate,176
data-class,67
small-class,557
empty,553
unclassified,95
Total,2779
