Class Name,Class Stereotype,Method Name,Method Stereotype
"AppVersions","degenerate small-class","get","incidental",
"JavaScriptValue","boundary degenerate","JavaScriptValue","constructor",
"JavaScriptValue","boundary degenerate","AddRef","wrapper stateless",
"JavaScriptValue","boundary degenerate","Release","wrapper stateless",
"JavaScriptValue","boundary degenerate","ToBoolean","wrapper stateless",
"JavaScriptValue","boundary degenerate","ToDouble","wrapper stateless",
"JavaScriptValue","boundary degenerate","ToInt32","wrapper stateless",
"JavaScriptValue","boundary degenerate","ToString","wrapper stateless",
"JavaScriptValue","boundary degenerate","ConvertToBoolean","wrapper stateless",
"JavaScriptValue","boundary degenerate","ConvertToNumber","wrapper stateless",
"JavaScriptValue","boundary degenerate","ConvertToString","wrapper stateless",
"JavaScriptValue","boundary degenerate","ConvertToObject","wrapper stateless",
"JavaScriptValue","boundary degenerate","PreventExtension","wrapper stateless",
"JavaScriptValue","boundary degenerate","GetOwnPropertyDescriptor","wrapper stateless",
"JavaScriptValue","boundary degenerate","GetOwnPropertyNames","wrapper stateless",
"JavaScriptValue","boundary degenerate","HasProperty","wrapper stateless",
"JavaScriptValue","boundary degenerate","GetProperty","wrapper stateless",
"JavaScriptValue","boundary degenerate","SetProperty","wrapper stateless",
"JavaScriptValue","boundary degenerate","DeleteProperty","wrapper stateless",
"JavaScriptValue","boundary degenerate","DefineProperty","wrapper stateless",
"JavaScriptValue","boundary degenerate","HasIndexedProperty","wrapper stateless",
"JavaScriptValue","boundary degenerate","GetIndexedProperty","wrapper stateless",
"JavaScriptValue","boundary degenerate","SetIndexedProperty","wrapper stateless",
"JavaScriptValue","boundary degenerate","DeleteIndexedProperty","wrapper stateless",
"JavaScriptValue","boundary degenerate","Equals","wrapper stateless",
"JavaScriptValue","boundary degenerate","StrictEquals","wrapper stateless",
"JavaScriptValue","boundary degenerate","CallFunction","wrapper stateless",
"JavaScriptValue","boundary degenerate","ConstructObject","wrapper stateless",
"JavaScriptValue","boundary degenerate","get","factory wrapper stateless",
"JavaScriptValue","boundary degenerate","get","wrapper stateless",
"JavaScriptValue","boundary degenerate","get","wrapper stateless",
"JavaScriptValue","boundary degenerate","get","wrapper stateless",
"JavaScriptValue","boundary degenerate","get","wrapper stateless",
"JavaScriptValue","boundary degenerate","get","wrapper stateless",
"JavaScriptValue","boundary degenerate","get","predicate",
"JavaScriptValue","boundary degenerate","get","wrapper stateless",
"JavaScriptValue","boundary degenerate","get","wrapper stateless",
"JavaScriptValue","boundary degenerate","get","wrapper stateless",
"JavaScriptValue","boundary degenerate","set","wrapper stateless",
"JavaScriptValue","boundary degenerate","get","wrapper stateless",
"JavaScriptValue","boundary degenerate","get","wrapper stateless",
"JavaScriptValue","boundary degenerate","get","wrapper stateless",
"JavaScriptValue","boundary degenerate","set","wrapper stateless",
"MainPage","boundary degenerate","MainPage","constructor",
"MainPage","boundary degenerate","WebView_NavigationStarting","command collaborator",
"MainPage","boundary degenerate","ScriptNotify","wrapper stateless",
"MainPage","boundary degenerate","AddRenderApis","wrapper stateless",
"MainPage","boundary degenerate","webView1_ContainsFullScreenElementChanged","controller stateless",
"JavaScriptScriptException","data-provider boundary data-class small-class","JavaScriptScriptException","constructor",
"JavaScriptScriptException","data-provider boundary data-class small-class","JavaScriptScriptException","constructor",
"JavaScriptScriptException","data-provider boundary data-class small-class","JavaScriptScriptException","constructor",
"JavaScriptScriptException","data-provider boundary data-class small-class","get","get collaborator",
"JTokenToJavaScriptValueConverter","boundary","JTokenToJavaScriptValueConverter","constructor",
"JTokenToJavaScriptValueConverter","boundary","Visit","property non-void-command collaborator",
"JTokenToJavaScriptValueConverter","boundary","VisitArray","property non-void-command collaborator",
"JTokenToJavaScriptValueConverter","boundary","VisitBoolean","controller stateless",
"JTokenToJavaScriptValueConverter","boundary","VisitFloat","property non-void-command collaborator",
"JTokenToJavaScriptValueConverter","boundary","VisitInteger","property non-void-command collaborator",
"JTokenToJavaScriptValueConverter","boundary","VisitNull","collaborator incidental",
"JTokenToJavaScriptValueConverter","boundary","VisitObject","property non-void-command collaborator",
"JTokenToJavaScriptValueConverter","boundary","VisitString","property non-void-command collaborator",
"JTokenToJavaScriptValueConverter","boundary","VisitUndefined","collaborator incidental",
"JTokenToJavaScriptValueConverter","boundary","AddRef","controller stateless",
"JavaScriptUsageException","empty","JavaScriptUsageException","constructor",
"JavaScriptUsageException","empty","JavaScriptUsageException","constructor",
"JavaScriptUsageException","empty","JavaScriptUsageException","constructor",
"JavaScriptPropertyId","unclassified","JavaScriptPropertyId","constructor",
"JavaScriptPropertyId","unclassified","Equals","predicate",
"JavaScriptPropertyId","unclassified","Equals","predicate non-void-command collaborator",
"JavaScriptPropertyId","unclassified","GetHashCode","property non-void-command",
"JavaScriptPropertyId","unclassified","ToString","incidental",
"JavaScriptPropertyId","unclassified","get","factory wrapper stateless",
"JavaScriptPropertyId","unclassified","get","wrapper stateless",
"JSPath","empty","JSPath","constructor",
"JSElectrino","empty","JSElectrino","constructor",
"JSRequire","entity boundary small-class","JSRequire","constructor",
"JSRequire","entity boundary small-class","AddModule","command collaborator",
"JSRequire","entity boundary small-class","Main","property non-void-command collaborator",
"JavaScriptRuntime","boundary lazy-class degenerate","Dispose","set",
"JavaScriptRuntime","boundary lazy-class degenerate","CollectGarbage","wrapper stateless",
"JavaScriptRuntime","boundary lazy-class degenerate","SetMemoryAllocationCallback","wrapper stateless",
"JavaScriptRuntime","boundary lazy-class degenerate","SetBeforeCollectCallback","wrapper stateless",
"JavaScriptRuntime","boundary lazy-class degenerate","CreateContext","wrapper stateless",
"JavaScriptRuntime","boundary lazy-class degenerate","get","predicate",
"JavaScriptRuntime","boundary lazy-class degenerate","get","wrapper stateless",
"JavaScriptRuntime","boundary lazy-class degenerate","get","wrapper stateless",
"JavaScriptRuntime","boundary lazy-class degenerate","set","wrapper stateless",
"JavaScriptRuntime","boundary lazy-class degenerate","get","wrapper stateless",
"JavaScriptRuntime","boundary lazy-class degenerate","set","wrapper stateless",
"JavaScriptFatalException","empty","JavaScriptFatalException","constructor",
"JavaScriptFatalException","empty","JavaScriptFatalException","constructor",
"JavaScriptFatalException","empty","JavaScriptFatalException","constructor",
"JavaScriptValueToJTokenConverter","unclassified","JavaScriptValueToJTokenConverter","constructor",
"JavaScriptValueToJTokenConverter","unclassified","Visit","property non-void-command collaborator",
"JavaScriptValueToJTokenConverter","unclassified","VisitArray","property non-void-command factory collaborator",
"JavaScriptValueToJTokenConverter","unclassified","VisitBoolean","property controller",
"JavaScriptValueToJTokenConverter","unclassified","VisitNull","get collaborator",
"JavaScriptValueToJTokenConverter","unclassified","VisitNumber","controller stateless",
"JavaScriptValueToJTokenConverter","unclassified","VisitObject","property non-void-command factory collaborator",
"JavaScriptValueToJTokenConverter","unclassified","VisitString","controller stateless",
"JavaScriptValueToJTokenConverter","unclassified","VisitUndefined","get collaborator",
"JavaScriptApp","small-class","Init","property non-void-command",
"JavaScriptApp","small-class","RunScript","property set",
"JavaScriptContext","boundary degenerate","JavaScriptContext","constructor",
"JavaScriptContext","boundary degenerate","AddRef","wrapper stateless",
"JavaScriptContext","boundary degenerate","Release","wrapper stateless",
"JavaScriptContext","boundary degenerate","get","factory wrapper stateless",
"JavaScriptContext","boundary degenerate","get","wrapper stateless",
"JavaScriptContext","boundary degenerate","set","wrapper stateless",
"JavaScriptContext","boundary degenerate","get","wrapper stateless",
"JavaScriptContext","boundary degenerate","get","wrapper stateless",
"JavaScriptContext","boundary degenerate","get","predicate",
"JavaScriptEngineException","empty","JavaScriptEngineException","constructor",
"JavaScriptEngineException","empty","JavaScriptEngineException","constructor",
"JavaScriptEngineException","empty","JavaScriptEngineException","constructor",
"JavaScriptException","data-provider boundary data-class small-class","JavaScriptException","constructor",
"JavaScriptException","data-provider boundary data-class small-class","JavaScriptException","constructor",
"JavaScriptException","data-provider boundary data-class small-class","JavaScriptException","constructor",
"JavaScriptException","data-provider boundary data-class small-class","get","get collaborator",
"App","boundary","App","constructor",
"App","boundary","Run","command",
"App","boundary","ReadJS","controller stateless",
"App","boundary","OnLaunched","set collaborator",
"App","boundary","Ready","wrapper stateless",
"App","boundary","Suspended","wrapper stateless",
"App","boundary","_NewWindow","controller",
"App","boundary","OnNavigationFailed","wrapper stateless",
"App","boundary","OnSuspending","command collaborator",
"JSApp","entity boundary","JSApp","constructor",
"JSApp","entity boundary","On","property non-void-command collaborator",
"JSApp","entity boundary","Call","command collaborator",
"JSApp","entity boundary","Quit","collaborator incidental",
"JSUrl","empty","JSUrl","constructor",
"JSProcessVersions","empty","JSProcessVersions","constructor",
"JavaScriptSourceContext","unclassified","JavaScriptSourceContext","constructor",
"JavaScriptSourceContext","unclassified","Equals","predicate",
"JavaScriptSourceContext","unclassified","Equals","predicate non-void-command collaborator",
"JavaScriptSourceContext","unclassified","GetHashCode","property non-void-command",
"JavaScriptSourceContext","unclassified","get","factory wrapper stateless",
"JSBrowserWindow","small-class","JSBrowserWindow","constructor",
"JSBrowserWindow","small-class","CallAll","controller",
"JSBrowserWindow","small-class","Main","property non-void-command collaborator",
"JSBrowserWindowInstance","entity boundary","JSBrowserWindowInstance","constructor",
"JSBrowserWindowInstance","entity boundary","LoadURL","wrapper stateless",
"JSBrowserWindowInstance","entity boundary","On","property non-void-command collaborator",
"JSBrowserWindowInstance","entity boundary","Call","command collaborator",
"JSConsole","empty","JSConsole","constructor",
"AbstractJSModule","data-provider boundary lazy-class degenerate","AbstractJSModule","constructor",
"AbstractJSModule","data-provider boundary lazy-class degenerate","AttachModule","wrapper stateless",
"AbstractJSModule","data-provider boundary lazy-class degenerate","AttachMethod","wrapper stateless",
"AbstractJSModule","data-provider boundary lazy-class degenerate","AttachProperty","wrapper stateless",
"AbstractJSModule","data-provider boundary lazy-class degenerate","GetModule","get collaborator",
"AbstractJSModule","data-provider boundary lazy-class degenerate","GetId","get",
"AbstractJSModule","data-provider boundary lazy-class degenerate","ToString","property wrapper",
"AbstractJSModule","data-provider boundary lazy-class degenerate","Main","collaborator incidental",
"JSProcess","empty","JSProcess","constructor",
"JSOs","degenerate small-class","Platform","incidental",
"JSOs","degenerate small-class","Release","wrapper stateless",
