Unique Class Stereotype,Class Count
commander boundary degenerate,1
data-provider boundary lazy-class degenerate,4
lazy-class,1
data-provider boundary data-class,4
minimal-entity commander boundary,1
factory controller degenerate,1
entity minimal-entity boundary,1
entity factory controller,2
data-provider small-class,2
data-provider boundary,6
commander data-class small-class,1
data-provider data-class,1
factory degenerate,1
boundary small-class,1
lazy-class data-class,1
data-provider boundary lazy-class,3
controller data-class small-class,1
boundary data-class small-class,4
entity boundary degenerate,5
boundary lazy-class,2
degenerate small-class,4
commander boundary,27
boundary degenerate,27
pure-controller degenerate,2
commander boundary small-class,2
data-provider boundary data-class small-class,4
entity boundary,95
unclassified,61
factory controller,1
entity small-class,1
commander,8
empty,1151
large-class,1
boundary,76
degenerate,68
small-class,7
entity boundary lazy-class degenerate,1
entity boundary small-class,6
boundary degenerate small-class,7
pure-controller degenerate small-class,1
entity commander boundary,13
data-provider lazy-class,1
factory,1
minimal-entity controller,1
data-provider,8
factory degenerate small-class,2
controller degenerate,2
boundary lazy-class degenerate,1
commander data-class,1
entity,5
data-class,10
minimal-entity boundary,1
boundary data-class,9
lazy-class degenerate,3
commander boundary data-class,1
data-provider degenerate,2
controller,2
factory pure-controller degenerate small-class,1
Total,1657
