Unique Class Stereotype,Class Count
factory controller degenerate,1
commander data-class small-class,1
factory controller,1
commander boundary lazy-class,1
lazy-class,1
pure-controller small-class,3
controller degenerate,7
boundary lazy-class degenerate,1
factory degenerate small-class,8
entity small-class,3
entity commander boundary,24
large-class,1
controller lazy-class degenerate,1
degenerate,37
boundary,72
entity factory controller small-class,10
commander lazy-class,1
boundary data-class,3
commander small-class,31
entity boundary degenerate,3
boundary lazy-class,1
degenerate small-class,14
boundary degenerate,18
commander boundary,69
commander boundary small-class,46
unclassified,63
controller small-class,2
small-class,22
data-provider data-class,10
boundary small-class,1
empty,158
data-provider lazy-class small-class,1
commander data-class,1
entity,2
commander,51
commander boundary data-class small-class,1
data-class,5
entity boundary,71
data-provider lazy-class,2
data-provider data-class small-class,10
data-provider boundary data-class small-class,9
entity data-provider boundary,2
pure-controller degenerate,23
commander boundary degenerate,3
entity boundary lazy-class degenerate,1
large-class degenerate,1
data-provider boundary lazy-class degenerate,2
factory pure-controller degenerate small-class,7
data-provider boundary small-class,6
controller,5
lazy-class degenerate,2
data-provider,14
pure-controller degenerate small-class,20
entity boundary small-class,6
minimal-entity commander boundary,1
data-provider boundary data-class,2
boundary degenerate small-class,13
controller lazy-class,1
minimal-entity boundary lazy-class,1
lazy-class small-class,1
entity factory controller,1
entity minimal-entity boundary,3
data-provider boundary,6
minimal-entity boundary,1
data-class small-class,3
factory controller small-class,4
commander degenerate,1
Total,897
