Method Stereotype,Stereotype Count
get,1931
predicate,4268
property,6889
void-accessor,292
set,2317
command,3530
non-void-command,7410
collaborator,13693
controller,2208
wrapper,3492
constructor,3084
copy-constructor,184
destructor,540
factory,824
incidental,2792
stateless,2588
empty,241
unclassified,46
Total,56329
