Unique Method Stereotype,Method Count
get set collaborator,1
void-accessor,3
predicate collaborator,1
property factory,2
factory stateless,1
get property set,1
get property wrapper,6
get wrapper,3
property non-void-command factory,3
collaborator stateless,2
unclassified,5
factory,5
get property non-void-command factory collaborator,1
get property factory controller,1
void-accessor command collaborator,6
get command,8
wrapper stateless,258
property factory collaborator,27
copy-constructor,8
incidental,66
get,232
get property non-void-command collaborator,2
collaborator incidental,13
predicate set,6
property non-void-command,479
property non-void-command factory collaborator,95
predicate,59
property set collaborator,13
property collaborator,10
stateless,12
empty,113
property set factory collaborator,5
get non-void-command collaborator,25
property wrapper,51
constructor,358
factory controller,18
get property controller,1
set,337
command collaborator,616
property,84
controller stateless,68
non-void-command factory collaborator,41
predicate controller,9
void-accessor wrapper,2
predicate non-void-command,152
property non-void-command collaborator,235
non-void-command,2
set collaborator,69
property controller,24
predicate non-void-command collaborator,55
wrapper,63
non-void-command factory,7
get set,5
get collaborator,109
get controller,1
void-accessor command,4
factory controller stateless,9
get property collaborator,2
get property non-void-command,34
controller,48
factory collaborator,9
get property,3
void-accessor set,1
get predicate,4
factory wrapper stateless,2
get non-void-command,62
non-void-command collaborator,1
predicate wrapper,11
get non-void-command factory collaborator,4
factory collaborator stateless,10
predicate set collaborator,1
get property set factory collaborator,2
set factory collaborator,3
property set,11
command,1872
property factory wrapper,7
get set factory collaborator,3
property factory controller,5
Total,5887
