Unique Class Stereotype,Class Count
data-provider data-class small-class,1
commander lazy-class small-class,2
boundary degenerate small-class,2
factory degenerate small-class,1
entity data-provider boundary,1
entity boundary small-class,2
commander data-class small-class,1
data-provider boundary data-class small-class,12
data-provider boundary,12
unclassified,16
lazy-class small-class,1
data-class small-class,1
entity boundary,23
data-provider,8
empty,93
commander,2
data-provider boundary small-class,6
commander degenerate,3
lazy-class,2
commander boundary,8
controller,1
boundary degenerate,1
entity minimal-entity boundary,1
boundary,25
degenerate,4
commander boundary small-class,2
data-provider boundary data-class,4
commander boundary degenerate,3
degenerate small-class,7
pure-controller degenerate small-class,3
entity commander boundary,4
entity commander boundary lazy-class,1
data-provider small-class,4
boundary lazy-class degenerate,1
controller degenerate,3
small-class,3
commander boundary data-class small-class,1
commander small-class,3
Total,268
