Method Stereotype,Stereotype Count
get,328
predicate,199
property,339
void-accessor,115
set,157
command,308
non-void-command,271
collaborator,938
controller,215
wrapper,77
constructor,183
copy-constructor,14
destructor,58
factory,15
incidental,85
stateless,183
empty,26
unclassified,3
Total,3514
