Unique Method Stereotype,Method Count
property factory,1
get property wrapper,1
get,92
collaborator incidental,73
get property non-void-command collaborator,3
factory controller,3
empty,276
property non-void-command,153
property non-void-command factory collaborator,39
set collaborator,46
property non-void-command collaborator,513
property controller,43
factory wrapper stateless,10
incidental,59
controller,92
copy-constructor,10
predicate controller,30
property factory collaborator,6
get non-void-command collaborator,26
property wrapper,93
factory collaborator incidental,3
property set,3
get property factory controller,1
factory collaborator stateless,26
property set collaborator,11
property collaborator,8
stateless,9
predicate non-void-command collaborator,44
wrapper,175
non-void-command factory collaborator,16
controller stateless,686
wrapper stateless,1390
unclassified,2
get property non-void-command factory collaborator,1
set,31
constructor,481
get non-void-command factory collaborator,1
predicate non-void-command,24
predicate,10
predicate wrapper,9
get set collaborator,8
get wrapper,14
factory controller stateless,11
get collaborator,137
get controller,2
command,632
property factory wrapper,3
property factory controller,4
get set,4
get factory collaborator,7
collaborator stateless,5
property non-void-command factory,15
collaborator,3
command collaborator,1142
property,5
non-void-command collaborator,1
get non-void-command,18
get predicate wrapper,1
factory stateless,1
get property non-void-command,1
get property factory collaborator,1
Total,6515
