Unique Method Stereotype,Method Count
predicate,1
get property set,1
get set factory collaborator,2
get property,2
factory collaborator,1
get property non-void-command factory collaborator,1
get non-void-command,10
factory controller stateless,9
property factory collaborator,1
set,30
constructor,112
property factory wrapper,1
wrapper,4
get set,29
factory collaborator stateless,3
command collaborator,79
property controller,13
set collaborator,16
property non-void-command collaborator,99
non-void-command factory collaborator,8
predicate non-void-command,3
command,28
factory controller,1
empty,15
get set collaborator,21
property set collaborator,1
stateless,4
controller stateless,118
get collaborator,40
get non-void-command collaborator,12
property wrapper,4
incidental,1
controller,27
predicate non-void-command collaborator,10
get,97
collaborator incidental,2
wrapper stateless,34
property non-void-command factory,1
property,12
property non-void-command factory collaborator,11
property non-void-command,25
collaborator stateless,9
Total,898
