Class Name,Class Stereotype,Method Name,Method Stereotype
"ExtTestDBHelper","unclassified","ExtTestDBHelper","constructor"
"ExtTestDBHelper","unclassified","onCreate","controller"
"ExtTestDBHelper","unclassified","onUpgrade","command"
"ExtTestDBHelper","unclassified","insertTest","predicate non-void-command collaborator"
"ExtTestDBHelper","unclassified","count","property controller"
"ExtTestDBHelper","unclassified","ExtTestDBHelper","constructor"
"ExtTestDBHelper","unclassified","onCreate","controller"
"ExtTestDBHelper","unclassified","onUpgrade","command"
"ExtTestDBHelper","unclassified","insertTest","predicate non-void-command collaborator"
"ExtTestDBHelper","unclassified","count","property controller"
"PersonDBHelper","boundary","PersonDBHelper","constructor"
"PersonDBHelper","boundary","onCreate","controller stateless"
"PersonDBHelper","boundary","onUpgrade","command"
"PersonDBHelper","boundary","insertPerson","predicate non-void-command collaborator"
"PersonDBHelper","boundary","getData","property non-void-command collaborator"
"PersonDBHelper","boundary","numberOfRows","property non-void-command"
"PersonDBHelper","boundary","updatePerson","predicate non-void-command collaborator"
"PersonDBHelper","boundary","deletePerson","property non-void-command collaborator"
"PersonDBHelper","boundary","getAllPerson","property non-void-command collaborator"
"PersonDBHelper","boundary","count","property controller"
"InMemoryDebugSQLiteDB","unclassified","InMemoryDebugSQLiteDB","constructor"
"InMemoryDebugSQLiteDB","unclassified","delete","property non-void-command"
"InMemoryDebugSQLiteDB","unclassified","isOpen","predicate non-void-command"
"InMemoryDebugSQLiteDB","unclassified","close","empty"
"InMemoryDebugSQLiteDB","unclassified","rawQuery","property non-void-command collaborator"
"InMemoryDebugSQLiteDB","unclassified","execSQL","command"
"InMemoryDebugSQLiteDB","unclassified","insert","property non-void-command collaborator"
"InMemoryDebugSQLiteDB","unclassified","update","property non-void-command"
"InMemoryDebugSQLiteDB","unclassified","getVersion","property non-void-command"
"DebugDBEncryptInitProvider","commander boundary degenerate","DebugDBEncryptInitProvider","constructor"
"DebugDBEncryptInitProvider","commander boundary degenerate","onCreate","wrapper stateless"
"DebugDBEncryptInitProvider","commander boundary degenerate","query","collaborator incidental"
"DebugDBEncryptInitProvider","commander boundary degenerate","getType","collaborator incidental"
"DebugDBEncryptInitProvider","commander boundary degenerate","insert","collaborator incidental"
"DebugDBEncryptInitProvider","commander boundary degenerate","delete","incidental"
"DebugDBEncryptInitProvider","commander boundary degenerate","update","incidental"
"DebugDBEncryptInitProvider","commander boundary degenerate","attachInfo","command collaborator"
"ContactDBHelper","boundary","ContactDBHelper","constructor"
"ContactDBHelper","boundary","onCreate","controller stateless"
"ContactDBHelper","boundary","onUpgrade","command"
"ContactDBHelper","boundary","insertContact","predicate non-void-command collaborator"
"ContactDBHelper","boundary","getData","property non-void-command collaborator"
"ContactDBHelper","boundary","numberOfRows","property non-void-command"
"ContactDBHelper","boundary","updateContact","predicate non-void-command collaborator"
"ContactDBHelper","boundary","deleteContact","property non-void-command collaborator"
"ContactDBHelper","boundary","getAllCotacts","property non-void-command collaborator"
"ContactDBHelper","boundary","count","controller stateless"
"ContactDBHelper","boundary","ContactDBHelper","constructor"
"ContactDBHelper","boundary","onCreate","controller stateless"
"ContactDBHelper","boundary","onUpgrade","command"
"ContactDBHelper","boundary","insertContact","predicate non-void-command collaborator"
"ContactDBHelper","boundary","getData","property non-void-command collaborator"
"ContactDBHelper","boundary","numberOfRows","property non-void-command"
"ContactDBHelper","boundary","updateContact","predicate non-void-command collaborator"
"ContactDBHelper","boundary","deleteContact","property non-void-command collaborator"
"ContactDBHelper","boundary","getAllCotacts","property non-void-command collaborator"
"ContactDBHelper","boundary","count","controller stateless"
"Constants","empty","Constants","constructor"
"ExampleUnitTest","boundary degenerate","addition_isCorrect","wrapper stateless"
"ExampleUnitTest","boundary degenerate","addition_isCorrect","wrapper stateless"
"ExampleUnitTest","boundary degenerate","addition_isCorrect","wrapper stateless"
"ExampleUnitTest","boundary degenerate","addition_isCorrect","wrapper stateless"
"ExampleUnitTest","boundary degenerate","addition_isCorrect","wrapper stateless"
"Response","empty","Response","constructor"
"CarDBHelper","boundary","CarDBHelper","constructor"
"CarDBHelper","boundary","onCreate","controller stateless"
"CarDBHelper","boundary","onUpgrade","command"
"CarDBHelper","boundary","insertCar","predicate non-void-command collaborator"
"CarDBHelper","boundary","getData","property non-void-command collaborator"
"CarDBHelper","boundary","numberOfRows","property non-void-command"
"CarDBHelper","boundary","updateCar","predicate non-void-command collaborator"
"CarDBHelper","boundary","deleteCar","property non-void-command collaborator"
"CarDBHelper","boundary","getAllCars","property non-void-command collaborator"
"CarDBHelper","boundary","count","controller stateless"
"CarDBHelper","boundary","CarDBHelper","constructor"
"CarDBHelper","boundary","onCreate","controller stateless"
"CarDBHelper","boundary","onUpgrade","command"
"CarDBHelper","boundary","insertCar","predicate non-void-command collaborator"
"CarDBHelper","boundary","getData","property non-void-command collaborator"
"CarDBHelper","boundary","numberOfRows","property non-void-command"
"CarDBHelper","boundary","updateCar","predicate non-void-command collaborator"
"CarDBHelper","boundary","deleteCar","property non-void-command collaborator"
"CarDBHelper","boundary","getAllCars","property non-void-command collaborator"
"CarDBHelper","boundary","count","controller stateless"
"ConverterUtils","empty","ConverterUtils","constructor"
"DataType","empty","DataType","constructor"
"DebugDBFactory","factory degenerate small-class","create","factory wrapper stateless"
"DebugDB","empty","DebugDB","constructor"
"ExampleInstrumentedTest","pure-controller degenerate","useAppContext","controller stateless"
"ExampleInstrumentedTest","pure-controller degenerate","useAppContext","controller stateless"
"ExampleInstrumentedTest","pure-controller degenerate","useAppContext","controller stateless"
"ExampleInstrumentedTest","pure-controller degenerate","useAppContext","controller stateless"
"ExampleInstrumentedTest","pure-controller degenerate","useAppContext","controller stateless"
"ClientServer","commander","ClientServer","constructor"
"ClientServer","commander","start","set"
"ClientServer","commander","stop","command"
