Class Name,Class Stereotype,Method Name,Method Stereotype
"TouchInterceptionLayout","lazy-class","TouchInterceptionLayout","constructor"
"TouchInterceptionLayout","lazy-class","TouchInterceptionLayout","constructor"
"TouchInterceptionLayout","lazy-class","TouchInterceptionLayout","constructor"
"TouchInterceptionLayout","lazy-class","TouchInterceptionLayout","constructor"
"TouchInterceptionLayout","lazy-class","setScrollInterceptionListener","set collaborator"
"TouchInterceptionLayout","lazy-class","onInterceptTouchEvent","get predicate non-void-command collaborator"
"TouchInterceptionLayout","lazy-class","onTouchEvent","predicate non-void-command collaborator"
"TouchInterceptionLayout","lazy-class","obtainMotionEvent","controller stateless"
"TouchInterceptionLayout","lazy-class","duplicateTouchEventForChildren","controller stateless"
"RecyclerViewPositionHelper","entity boundary","RecyclerViewPositionHelper","constructor"
"RecyclerViewPositionHelper","entity boundary","getItemCount","property non-void-command"
"RecyclerViewPositionHelper","entity boundary","findFirstVisibleItemPosition","property non-void-command collaborator"
"RecyclerViewPositionHelper","entity boundary","findFirstCompletelyVisibleItemPosition","property non-void-command collaborator"
"RecyclerViewPositionHelper","entity boundary","findLastVisibleItemPosition","property non-void-command collaborator"
"RecyclerViewPositionHelper","entity boundary","findLastCompletelyVisibleItemPosition","property non-void-command collaborator"
"RecyclerViewPositionHelper","entity boundary","findOneVisibleChild","property non-void-command collaborator"
"RecyclerViewHeader","commander boundary","RecyclerViewHeader","constructor"
"RecyclerViewHeader","commander boundary","RecyclerViewHeader","constructor"
"RecyclerViewHeader","commander boundary","RecyclerViewHeader","constructor"
"RecyclerViewHeader","commander boundary","setDecor","set collaborator"
"RecyclerViewHeader","commander boundary","attachTo","command collaborator"
"RecyclerViewHeader","commander boundary","attachTo","command"
"RecyclerViewHeader","commander boundary","isLayoutManagerReversed","controller stateless"
"RecyclerViewHeader","commander boundary","setupAlignment","command collaborator"
"RecyclerViewHeader","commander boundary","setupHeader","command collaborator"
"RecyclerViewHeader","commander boundary","validateRecycler","controller stateless"
"RecyclerViewHeader","commander boundary","onInterceptTouchEvent","predicate non-void-command collaborator"
"RecyclerViewHeader","commander boundary","onTouchEvent","predicate non-void-command collaborator"
"HeaderItemDecoration","entity boundary small-class","HeaderItemDecoration","constructor"
"HeaderItemDecoration","entity boundary small-class","getItemOffsets","void-accessor command collaborator"
"JellyBeanFloatingActionButton","unclassified","JellyBeanFloatingActionButton","constructor"
