Unique Method Stereotype,Method Count
void-accessor controller,2
collaborator,1
get non-void-command,3
predicate set collaborator,3
get set,1
wrapper,26
property factory controller,2
property,3
predicate,8
factory controller stateless,12
void-accessor command collaborator,4
command collaborator,211
controller stateless,46
get non-void-command collaborator,27
property wrapper,6
get predicate non-void-command collaborator,2
non-void-command factory collaborator,15
predicate non-void-command,19
predicate wrapper,1
property controller,8
property non-void-command collaborator,57
set collaborator,44
property non-void-command,52
property non-void-command factory collaborator,14
command,296
constructor,159
set,72
property factory wrapper,3
get set collaborator,2
empty,74
factory controller,4
collaborator incidental,17
get,53
wrapper stateless,43
get collaborator,26
copy-constructor,1
controller,12
predicate non-void-command collaborator,41
incidental,54
get property non-void-command,2
property factory collaborator,3
factory collaborator stateless,36
Total,1465
