Class Name,Class Stereotype,Method Name,Method Stereotype
"V3FeedControllerAttribute","empty","V3FeedControllerAttribute","constructor"
"VersionedFeedControllerAttribute","empty","VersionedFeedControllerAttribute","constructor"
"DuplicateEndpointDetector","entity boundary small-class","DuplicateEndpointDetector","constructor"
"DuplicateEndpointDetector","entity boundary small-class","GetDuplicateEndpoints","property non-void-command collaborator"
"RestControllerWithSignalR<TResource,TModel>","commander boundary","RestControllerWithSignalR","constructor"
"RestControllerWithSignalR<TResource,TModel>","commander boundary","Handle","command collaborator"
"RestControllerWithSignalR<TResource,TModel>","commander boundary","BroadcastResourceChange","command collaborator"
"RestControllerWithSignalR<TResource,TModel>","commander boundary","BroadcastResourceChange","command collaborator"
"RestControllerWithSignalR<TResource,TModel>","commander boundary","BroadcastResourceChange","command collaborator"
"MethodNotAllowedException","empty","MethodNotAllowedException","constructor"
"SkipValidationAttribute","empty","SkipValidationAttribute","constructor"
"RestPutByIdAttribute","empty","RestPutByIdAttribute","constructor"
"RestDeleteByIdAttribute","empty","RestDeleteByIdAttribute","constructor"
"PingController","commander boundary small-class","PingController","constructor"
"PingController","commander boundary small-class","GetStatus","non-void-command collaborator"
"UrlBaseMiddleware","commander boundary small-class","UrlBaseMiddleware","constructor"
"UrlBaseMiddleware","commander boundary small-class","InvokeAsync","non-void-command collaborator"
"LoggingMiddleware","entity boundary","LoggingMiddleware","constructor"
"LoggingMiddleware","entity boundary","InvokeAsync","non-void-command collaborator"
"LoggingMiddleware","entity boundary","LogStart","void-accessor wrapper"
"LoggingMiddleware","entity boundary","LogEnd","command collaborator"
"CacheHeaderMiddleware","commander boundary small-class","CacheHeaderMiddleware","constructor"
"CacheHeaderMiddleware","commander boundary small-class","InvokeAsync","non-void-command collaborator"
"BufferingMiddleware","commander boundary small-class","BufferingMiddleware","constructor"
"BufferingMiddleware","commander boundary small-class","InvokeAsync","non-void-command collaborator"
"StaticResourceController","entity boundary","StaticResourceController","constructor"
"StaticResourceController","entity boundary","LoginPage","property non-void-command collaborator"
"StaticResourceController","entity boundary","IndexContent","property non-void-command collaborator"
"StaticResourceController","entity boundary","Index","property non-void-command collaborator"
"StaticResourceController","entity boundary","MapResource","property non-void-command collaborator"
"UpdateLogFileMapper","small-class","UpdateLogFileMapper","constructor"
"UpdateLogFileMapper","small-class","Map","property non-void-command collaborator"
"UpdateLogFileMapper","small-class","CanHandle","controller stateless"
"StaticResourceMapperBase","entity boundary small-class","StaticResourceMapperBase","constructor"
"StaticResourceMapperBase","entity boundary small-class","GetResponse","property non-void-command collaborator"
"StaticResourceMapperBase","entity boundary small-class","GetContentStream","wrapper stateless"
"MediaCoverMapper","small-class","MediaCoverMapper","constructor"
"MediaCoverMapper","small-class","Map","property non-void-command collaborator"
"MediaCoverMapper","small-class","CanHandle","controller stateless"
"LogFileMapper","small-class","LogFileMapper","constructor"
"LogFileMapper","small-class","Map","property non-void-command collaborator"
"LogFileMapper","small-class","CanHandle","controller stateless"
"CacheBreakerProvider","entity boundary small-class","CacheBreakerProvider","constructor"
"CacheBreakerProvider","entity boundary small-class","AddCacheBreakerToPath","property non-void-command collaborator"
"BrowserConfig","controller small-class","BrowserConfig","constructor"
"BrowserConfig","controller small-class","Map","property controller"
"BrowserConfig","controller small-class","CanHandle","controller stateless"
"BackupFileMapper","small-class","BackupFileMapper","constructor"
"BackupFileMapper","small-class","Map","property non-void-command collaborator"
"BackupFileMapper","small-class","CanHandle","controller stateless"
"InitializeJsonController","entity boundary data-class small-class","InitializeJsonController","constructor"
"InitializeJsonController","entity boundary data-class small-class","Index","property non-void-command collaborator"
"InitializeJsonController","entity boundary data-class small-class","GetContent","get set collaborator"
"InvalidApiKeyException","empty","InvalidApiKeyException","constructor"
"InvalidApiKeyException","empty","InvalidApiKeyException","constructor"
"ApiException","empty","ApiException","constructor"
"Field","boundary degenerate small-class","Clone","wrapper stateless"
"UiAuthorizationPolicyProvider","entity boundary small-class","UiAuthorizationPolicyProvider","constructor"
"UiAuthorizationPolicyProvider","entity boundary small-class","GetPolicyAsync","property non-void-command collaborator"
"AuthenticationService","commander boundary","AuthenticationService","constructor"
"AuthenticationService","commander boundary","Login","property non-void-command collaborator"
"AuthenticationService","commander boundary","Logout","command collaborator"
"AuthenticationService","commander boundary","LogUnauthorized","command collaborator"
"AuthenticationService","commander boundary","LogInvalidated","command collaborator"
"AuthenticationService","commander boundary","LogFailure","command"
"AuthenticationService","commander boundary","LogSuccess","command"
"AuthenticationService","commander boundary","LogLogout","command"
"ApiKeyAuthenticationHandler","entity boundary degenerate","ApiKeyAuthenticationHandler","constructor"
"ApiKeyAuthenticationHandler","entity boundary degenerate","ParseApiKey","wrapper stateless"
"ApiKeyAuthenticationHandler","entity boundary degenerate","HandleAuthenticateAsync","property non-void-command collaborator"
"ApiKeyAuthenticationHandler","entity boundary degenerate","HandleChallengeAsync","collaborator incidental"
"ApiKeyAuthenticationHandler","entity boundary degenerate","HandleForbiddenAsync","collaborator incidental"
"ApiInfoController","factory degenerate small-class","GetApiInfo","factory wrapper stateless"
"MissingController","entity boundary small-class","MissingController","constructor"
"MissingController","entity boundary small-class","GetResourceByIdWithErrorHandler","collaborator stateless"
"MissingController","entity boundary small-class","GetMissingMovies","property non-void-command collaborator"
"CutoffController","entity boundary small-class","CutoffController","constructor"
"CutoffController","entity boundary small-class","GetResourceByIdWithErrorHandler","collaborator stateless"
"CutoffController","entity boundary small-class","GetCutoffUnmetMovies","property non-void-command collaborator"
"UpdateController","entity boundary small-class","UpdateController","constructor"
"UpdateController","entity boundary small-class","GetRecentUpdates","property non-void-command collaborator"
"TagDetailsController","entity boundary small-class","TagDetailsController","constructor"
"TagDetailsController","entity boundary small-class","GetResourceById","property non-void-command collaborator"
"TagDetailsController","entity boundary small-class","GetAll","property non-void-command collaborator"
"TagController","entity boundary","TagController","constructor"
"TagController","entity boundary","GetResourceById","property non-void-command collaborator"
"TagController","entity boundary","GetAll","property non-void-command collaborator"
"TagController","entity boundary","Create","property non-void-command collaborator"
"TagController","entity boundary","Update","property non-void-command collaborator"
"TagController","entity boundary","DeleteTag","command"
"TagController","entity boundary","Handle","command collaborator"
"VersionMiddleware","pure-controller small-class","VersionMiddleware","constructor"
"VersionMiddleware","pure-controller small-class","InvokeAsync","controller"
"RootFolderController","entity boundary","RootFolderController","constructor"
"RootFolderController","entity boundary","GetResourceById","property non-void-command collaborator"
"RootFolderController","entity boundary","CreateRootFolder","property non-void-command collaborator"
"RootFolderController","entity boundary","GetRootFolders","property non-void-command collaborator"
"RootFolderController","entity boundary","DeleteFolder","command"
"QueueController","boundary","QueueController","constructor"
"QueueController","boundary","GetResourceByIdWithErrorHandler","property non-void-command collaborator"
"QueueController","boundary","GetResourceById","collaborator stateless"
"QueueController","boundary","RemoveAction","command collaborator"
"QueueController","boundary","RemoveMany","property non-void-command factory collaborator"
"QueueController","boundary","GetQueue","property non-void-command collaborator"
"QueueController","boundary","GetQueue","property non-void-command"
"QueueController","boundary","GetOrderByFunc","wrapper stateless"
"QueueController","boundary","Remove","command"
"QueueController","boundary","Remove","property non-void-command collaborator"
"QueueController","boundary","GetTrackedDownload","property non-void-command collaborator"
"QueueController","boundary","MapToResource","controller stateless"
"QueueController","boundary","Handle","command collaborator"
"QueueController","boundary","Handle","command collaborator"
"QueueActionController","entity factory controller small-class","QueueActionController","constructor"
"QueueActionController","entity factory controller small-class","Grab","property non-void-command factory collaborator"
"QueueActionController","entity factory controller small-class","Grab","property non-void-command factory collaborator"
"QualityDefinitionController","entity boundary","QualityDefinitionController","constructor"
"QualityDefinitionController","entity boundary","Update","property non-void-command collaborator"
"QualityDefinitionController","entity boundary","GetResourceById","property non-void-command collaborator"
"QualityDefinitionController","entity boundary","GetAll","property non-void-command collaborator"
"QualityDefinitionController","entity boundary","UpdateMany","property non-void-command collaborator"
"QualityDefinitionController","entity boundary","Handle","command collaborator"
"ProviderResourceMapper<TProviderResource,TProviderDefinition>","factory degenerate small-class","ToResource","factory controller stateless"
"ProviderResourceMapper<TProviderResource,TProviderDefinition>","factory degenerate small-class","ToModel","factory wrapper stateless"
"ProviderBulkResourceMapper<TProviderBulkResource,TProviderDefinition>","factory degenerate small-class","UpdateModel","factory collaborator stateless"
"ProviderBulkResource<T>","empty","ProviderBulkResource","constructor"
"QualityProfileSchemaController","entity boundary small-class","QualityProfileSchemaController","constructor"
"QualityProfileSchemaController","entity boundary small-class","GetSchema","property non-void-command collaborator"
"QualityProfileController","empty","QualityProfileController","constructor"
