Class Stereotype,Stereotype Count
entity,485
minimal-entity,1
data-provider,41
commander,423
boundary,788
factory,198
controller,211
pure-controller,92
large-class,1
lazy-class,13
degenerate,411
data-class,32
small-class,815
empty,1189
unclassified,68
Total,4768
