Method Stereotype,Stereotype Count
get,619
predicate,554
property,1011
void-accessor,76
set,395
command,989
non-void-command,662
collaborator,2522
controller,441
wrapper,543
constructor,516
copy-constructor,29
destructor,151
factory,51
incidental,339
stateless,606
empty,63
unclassified,25
Total,9592
