Unique Class Stereotype,Class Count
controller small-class,1
commander boundary small-class,1
factory controller small-class,1
commander small-class,1
pure-controller degenerate small-class,1
entity boundary,2
commander boundary data-class small-class,1
boundary lazy-class,1
boundary data-class small-class,1
unclassified,4
empty,51
entity factory controller small-class,1
degenerate small-class,6
entity commander boundary,2
boundary degenerate small-class,13
degenerate,1
data-class small-class,1
commander lazy-class,1
commander,11
boundary,2
commander boundary,14
small-class,1
entity boundary small-class,2
Total,120
