Class Name,Class Stereotype,Method Name,Method Stereotype
"FlyoutView","empty","FlyoutView","constructor"
"GridLengthAnimation","entity factory controller small-class","CreateInstanceCore","factory collaborator stateless"
"GridLengthAnimation","entity factory controller small-class","GetCurrentValue","property non-void-command factory collaborator"
"RelativePositionConverter","degenerate small-class","Convert","factory controller stateless"
"RelativePositionConverter","degenerate small-class","ConvertBack","collaborator stateless"
"SettingsWindow","entity commander boundary","SettingsWindow","constructor"
"SettingsWindow","entity commander boundary","OnActivated","set collaborator"
"SettingsWindow","entity commander boundary","OnDeactivated","set collaborator"
"SettingsWindow","entity commander boundary","OnClosing","void-accessor command collaborator"
"SettingsWindow","entity commander boundary","NavView_SelectionChanged","command collaborator"
"SettingsWindow","entity commander boundary","NavView_Navigate","command collaborator"
"SettingsWindow","entity commander boundary","NavView_BackRequested","command collaborator"
"SettingsWindow","entity commander boundary","BackRequested","wrapper stateless"
"SettingsWindow","entity commander boundary","OnNavigated","command collaborator"
"GeneralSettingsPage","empty","GeneralSettingsPage","constructor"
"AirplaneModeModulePage","empty","AirplaneModeModulePage","constructor"
"AboutPage","boundary degenerate small-class","AboutPage","constructor"
"AboutPage","boundary degenerate small-class","RateAndReviewButton_Click","wrapper stateless"
"LayoutPage","empty","LayoutPage","constructor"
"ShellMessageHookHandler","data-class small-class","ShellMessageHookHandler","constructor"
"ShellMessageHookHandler","data-class small-class","OnHwndCreated","get set"
"ShellMessageHookHandler","data-class small-class","OnWndProc","property wrapper"
"LanguageInfo","small-class","LanguageInfo","constructor"
"LanguageInfo","small-class","LanguageInfo","constructor"
"LanguageInfo","small-class","Initialize","command"
"LanguageInfo","small-class","ToString","get"
"FlyoutHelperBase","commander","OnIsEnabledChanged","command"
"FlyoutHelperBase","commander","OnEnabled","empty"
"FlyoutHelperBase","commander","OnDisabled","unclassified"
"FlyoutHelperBase","commander","CanHandleNativeOnScreenFlyout","collaborator incidental"
"FlyoutHelperBase","commander","RequestShowFlyout","wrapper"
"FlyoutHelperBase","commander","set","non-void-command"
"TimeSpanToStringConverter","degenerate small-class","Convert","controller stateless"
"TimeSpanToStringConverter","degenerate small-class","ConvertBack","collaborator stateless"
"SystemThemeChangedEventArgs","empty","SystemThemeChangedEventArgs","constructor"
"BrightnessFlyoutHelper","commander","BrightnessFlyoutHelper","constructor"
"BrightnessFlyoutHelper","commander","Initialize","command"
"BrightnessFlyoutHelper","commander","CanHandleNativeOnScreenFlyout","predicate non-void-command collaborator"
"BrightnessFlyoutHelper","commander","OnEnabled","command"
"BrightnessFlyoutHelper","commander","OnDisabled","command"
"TimeSpanToNumberConverter","boundary degenerate small-class","Convert","collaborator incidental"
"TimeSpanToNumberConverter","boundary degenerate small-class","ConvertBack","wrapper stateless"
"RepeatButtonGlyphConverter","boundary degenerate small-class","Convert","wrapper stateless"
"RepeatButtonGlyphConverter","boundary degenerate small-class","ConvertBack","collaborator stateless"
"ShuffleButtonTooltipConverter","boundary degenerate small-class","Convert","collaborator incidental"
"ShuffleButtonTooltipConverter","boundary degenerate small-class","ConvertBack","collaborator stateless"
"RepeatButtonTooltipConverter","boundary degenerate small-class","Convert","wrapper stateless"
"RepeatButtonTooltipConverter","boundary degenerate small-class","ConvertBack","collaborator stateless"
"PlayPauseButtonTooltipConverter","boundary degenerate small-class","Convert","collaborator incidental"
"PlayPauseButtonTooltipConverter","boundary degenerate small-class","ConvertBack","collaborator stateless"
"InvertBooleanToVisibilityConverter","boundary degenerate small-class","Convert","collaborator incidental"
"InvertBooleanToVisibilityConverter","boundary degenerate small-class","ConvertBack","collaborator stateless"
"VolumeControl","empty","VolumeControl","constructor"
"SessionControl","commander boundary","SessionControl","constructor"
"SessionControl","commander boundary","SessionControl_DataContextChanged","set collaborator"
"SessionControl","commander boundary","SessionControl_Loaded","command collaborator"
"SessionControl","commander boundary","SessionControl_Unloaded","command collaborator"
"SessionControl","commander boundary","MediaSession_MediaPropertiesChanging","command collaborator"
"SessionControl","commander boundary","MediaSession_MediaPropertiesChanged","command collaborator"
"SessionControl","commander boundary","BeginTrackTransition","wrapper stateless"
"SessionControl","commander boundary","EndTrackTransition","wrapper"
"MockMediaSession","commander lazy-class","MockMediaSession","constructor"
"MockMediaSession","commander lazy-class","ChangeAutoRepeatMode","set"
"MockMediaSession","commander lazy-class","ChangeShuffleActive","set"
"MockMediaSession","commander lazy-class","NextTrack","wrapper stateless"
"MockMediaSession","commander lazy-class","Pause","set"
"MockMediaSession","commander lazy-class","Play","set"
"MockMediaSession","commander lazy-class","PlaybackPositionChanged","wrapper stateless"
"MockMediaSession","commander lazy-class","PreviousTrack","wrapper stateless"
"MockMediaSession","commander lazy-class","Stop","set"
"DisplayMonitorPositionConverter","degenerate small-class","Convert","controller stateless"
"DisplayMonitorPositionConverter","degenerate small-class","ConvertBack","collaborator stateless"
"ScrollViewerEx","entity boundary small-class","OnInitialized","command collaborator"
"ScrollViewerEx","entity boundary small-class","OnMouseWheel","void-accessor wrapper"
"EnumToLocalizedStringConverter","boundary degenerate small-class","Convert","wrapper stateless"
"EnumToLocalizedStringConverter","boundary degenerate small-class","ConvertBack","collaborator stateless"
"LockKeysControl","empty","LockKeysControl","constructor"
"Strings","empty","Strings","constructor"
"LockKeysFlyoutHelper","commander boundary","LockKeysFlyoutHelper","constructor"
"LockKeysFlyoutHelper","commander boundary","Initialize","command"
"LockKeysFlyoutHelper","commander boundary","KeyPressed","set collaborator"
"LockKeysFlyoutHelper","commander boundary","set","wrapper"
