Class Stereotype,Stereotype Count
entity,108
minimal-entity,8
data-provider,189
commander,207
boundary,810
factory,0
controller,22
pure-controller,84
large-class,0
lazy-class,22
degenerate,378
data-class,54
small-class,734
empty,831
unclassified,169
Total,3616
