Method Stereotype,Stereotype Count
get,1445
predicate,387
property,1301
void-accessor,804
set,1016
command,1521
non-void-command,889
collaborator,2968
controller,733
wrapper,911
constructor,1234
copy-constructor,62
destructor,444
factory,13
incidental,403
stateless,952
empty,100
unclassified,36
Total,15219
