Unique Class Stereotype,Class Count
controller degenerate,1
pure-controller small-class,1
entity minimal-entity boundary,1
data-provider data-class small-class,1
data-provider,1
data-provider small-class,1
entity boundary,2
commander boundary data-class small-class,1
boundary data-class small-class,1
degenerate,3
commander boundary degenerate,1
entity commander boundary,5
unclassified,24
empty,36
boundary,4
commander boundary small-class,1
entity boundary data-class,1
commander,13
controller,1
boundary degenerate,1
commander boundary,6
pure-controller degenerate small-class,1
data-provider data-class,2
small-class,5
entity boundary small-class,3
Total,117
