Unique Method Stereotype,Method Count
get non-void-command,1
get property set,1
property factory collaborator,1
void-accessor command,1
unclassified,9
collaborator,1
get property non-void-command,2
property,2
factory wrapper stateless,1
get collaborator,17
property non-void-command factory collaborator,2
property non-void-command,68
predicate non-void-command,68
predicate controller,1
non-void-command factory collaborator,5
predicate wrapper,2
get non-void-command collaborator,12
property wrapper,2
wrapper,8
get set,8
factory collaborator stateless,12
incidental,8
predicate non-void-command collaborator,30
controller,14
constructor,73
set,39
command,145
command collaborator,139
wrapper stateless,19
get set collaborator,18
collaborator incidental,3
get,69
predicate,4
empty,36
factory controller,5
controller stateless,13
set collaborator,8
property non-void-command collaborator,37
property controller,5
void-accessor command collaborator,1
get set factory collaborator,3
predicate set collaborator,1
Total,894
