Method Stereotype,Stereotype Count
get,1377
predicate,402
property,1668
void-accessor,429
set,1838
command,2367
non-void-command,1925
collaborator,5932
controller,826
wrapper,2007
constructor,1241
copy-constructor,24
destructor,5
factory,1041
incidental,1228
stateless,2326
empty,309
unclassified,15
Total,24960
