Unique Class Stereotype,Class Count
entity boundary small-class,1
data-provider boundary lazy-class,1
entity boundary,9
boundary small-class,2
entity commander boundary,8
commander boundary,28
commander boundary data-class small-class,1
commander small-class,96
unclassified,61
entity factory controller,4
empty,88
commander,17
data-provider boundary small-class,2
data-provider,2
small-class,3
boundary lazy-class,2
degenerate small-class,8
boundary,26
degenerate,2
commander degenerate,2
commander boundary small-class,13
commander lazy-class,1
commander boundary lazy-class degenerate,1
commander boundary degenerate,1
minimal-entity boundary,2
commander boundary lazy-class small-class,1
boundary data-class,1
data-class,4
boundary lazy-class degenerate,1
data-provider boundary data-class,1
Total,389
