Class Name,Class Stereotype,Method Name,Method Stereotype
"Year","degenerate","Snap","factory collaborator stateless"
"Year","degenerate","GetDateTimeFormatString","incidental"
"Year","degenerate","Next","factory controller stateless"
"Second","degenerate","Snap","factory collaborator stateless"
"Second","degenerate","GetDateTimeFormatString","incidental"
"Second","degenerate","Next","controller stateless"
"Month","degenerate","Snap","factory collaborator stateless"
"Month","degenerate","GetDateTimeFormatString","incidental"
"Month","degenerate","Next","controller stateless"
"Hour","degenerate","Snap","factory collaborator stateless"
"Hour","degenerate","GetDateTimeFormatString","incidental"
"Hour","degenerate","Next","controller stateless"
"Decisecond","degenerate","Snap","factory collaborator stateless"
"Decisecond","degenerate","GetDateTimeFormatString","wrapper stateless"
"Decisecond","degenerate","Next","controller stateless"
"NumericManual","commander boundary","NumericManual","constructor"
"NumericManual","commander boundary","NumericManual","constructor"
"NumericManual","commander boundary","NumericManual","constructor"
"NumericManual","commander boundary","Regenerate","set collaborator"
"NumericManual","commander boundary","Add","command collaborator"
"NumericManual","commander boundary","AddMajor","wrapper stateless"
"NumericManual","commander boundary","AddMinor","command"
"EmptyTickGenerator","degenerate small-class","EmptyTickGenerator","constructor"
"EmptyTickGenerator","degenerate small-class","Regenerate","empty"
"DecimalTickSpacingCalculator","small-class","GenerateTickPositions","property non-void-command collaborator"
"DecimalTickSpacingCalculator","small-class","GetIdealTickSpacing","property controller"
"ImageDiff","empty","ImageDiff","constructor"
"UnpairedTTest","empty","UnpairedTTest","constructor"
"SpokedStarAxis","commander boundary small-class","RenderSpokes","command collaborator"
"PolygonalStarAxis","commander boundary small-class","Render","command collaborator"
"CircularStarAxis","commander boundary small-class","Render","command collaborator"
"ReplaceNullAxesWithDefaults","pure-controller degenerate small-class","Render","controller stateless"
"RenderZoomRectangle","pure-controller degenerate small-class","Render","controller stateless"
"RenderStartingEvent","pure-controller small-class","Render","controller"
"RenderPlottablesLast","pure-controller degenerate small-class","Render","controller stateless"
"RenderPlottables","pure-controller degenerate small-class","Render","controller stateless"
"RenderLegends","pure-controller degenerate small-class","Render","controller stateless"
"RenderGridsBelowPlottables","pure-controller degenerate small-class","Render","controller stateless"
"RenderGridsAbovePlottables","pure-controller degenerate small-class","Render","controller stateless"
"RenderFigureBackground","boundary degenerate small-class","Render","wrapper stateless"
"Minute","degenerate","Snap","factory collaborator stateless"
"Minute","degenerate","GetDateTimeFormatString","incidental"
"Minute","degenerate","Next","controller stateless"
"RenderBenchmark","pure-controller degenerate small-class","Render","controller stateless"
"PreRenderLock","pure-controller small-class","Render","controller"
"ContinuouslyAutoscale","pure-controller degenerate small-class","Render","controller stateless"
"CalculateLayout","pure-controller degenerate small-class","Render","controller stateless"
"ApplyAxisRulesBeforeLayout","pure-controller degenerate small-class","Render","controller stateless"
"MouseMovedToZoomRectangle","commander small-class","MouseMovedToZoomRectangle","constructor"
"MouseMovedToZoomRectangle","commander small-class","ProcessEvent","command"
"BenchmarkToggleEvent","commander small-class","BenchmarkToggleEvent","constructor"
"BenchmarkToggleEvent","commander small-class","ProcessEvent","command"
"ScatterPlotDraggable","entity commander boundary","ExecuteRecipe","command collaborator"
"ScatterPlotDraggable","entity commander boundary","DragTo","command collaborator"
"ScatterPlotDraggable","entity commander boundary","IsUnderMouse","predicate set"
"ScatterPlotDraggable","entity commander boundary","ScatterPlotDraggable","constructor"
"AnnotationQuickstart","pure-controller degenerate small-class","ExecuteRecipe","controller stateless"
"ApplyZoomRectangleEvent","commander boundary small-class","ApplyZoomRectangleEvent","constructor"
"ApplyZoomRectangleEvent","commander boundary small-class","ProcessEvent","command collaborator"
"UIEventFactory","empty","UIEventFactory","constructor"
"TTestTests","pure-controller degenerate small-class","Test_Statistics_UnpairedTTest","controller stateless"
"ControlBackEnd","minimal-entity commander boundary","ControlBackEnd","constructor"
"ControlBackEnd","minimal-entity commander boundary","StartProcessingEvents","set"
"ControlBackEnd","minimal-entity commander boundary","Reset","command collaborator"
"ControlBackEnd","minimal-entity commander boundary","GetLatestBitmap","get non-void-command collaborator"
"ControlBackEnd","minimal-entity commander boundary","Render","command collaborator"
"ControlBackEnd","minimal-entity commander boundary","RenderRequest","command collaborator"
"ControlBackEnd","minimal-entity commander boundary","RenderIfPlottableListChanged","wrapper"
"ControlBackEnd","minimal-entity commander boundary","Resize","command"
"ControlBackEnd","minimal-entity commander boundary","MouseDown","command collaborator"
"Pad","boundary degenerate","Test_Pad_NoArguments","wrapper stateless"
"Pad","boundary degenerate","Test_Pad_MultipleDefined","wrapper stateless"
"Pad","boundary degenerate","Test_Pad_CloneEdges","wrapper stateless"
"Styling","unclassified","Test_Style_CreateThenModify","controller"
"Styling","unclassified","Test_List_Styles","wrapper stateless"
"Styling","unclassified","Execute","command collaborator"
"OrderStatistics","unclassified","SetUp","command collaborator"
