Unique Method Stereotype,Method Count
get property factory wrapper,1
factory collaborator incidental,1
get property set factory collaborator,1
get property non-void-command factory collaborator,1
get predicate set,1
get property factory collaborator,1
factory wrapper,7
get wrapper,2
get property,2
get property set,1
get set,1
non-void-command factory,2
get property collaborator,4
get property non-void-command,5
void-accessor set collaborator,8
get predicate,1
factory wrapper stateless,20
get property wrapper,2
get property factory,1
get non-void-command factory collaborator,4
destructor,23
void-accessor command collaborator,53
void-accessor set,1
get property non-void-command factory,8
predicate controller,13
property non-void-command collaborator,299
non-void-command,67
set collaborator,243
property controller,36
factory,2
property wrapper,99
get non-void-command collaborator,21
property non-void-command,154
predicate set,12
property non-void-command factory collaborator,25
factory collaborator stateless,23
wrapper,157
predicate non-void-command collaborator,139
factory collaborator,9
controller,109
incidental,176
void-accessor collaborator,10
copy-constructor,38
property,117
command collaborator,907
property collaborator,72
stateless,100
property set collaborator,4
wrapper stateless,406
collaborator stateless,63
collaborator,21
set factory collaborator,2
set,350
constructor,808
empty,325
factory controller,14
collaborator incidental,253
get,373
get property non-void-command collaborator,6
non-void-command factory collaborator,34
controller stateless,249
get collaborator,357
void-accessor wrapper,10
predicate non-void-command,39
property factory,11
predicate,59
factory controller stateless,38
void-accessor command,9
void-accessor,17
predicate collaborator,39
property factory collaborator,48
property factory controller,5
get set factory collaborator,4
void-accessor controller,11
predicate wrapper,34
get non-void-command,1
non-void-command collaborator,115
property set,16
predicate set collaborator,3
get property set collaborator,3
get set collaborator,9
command,642
property factory wrapper,10
unclassified,10
Total,7377
