Unique Class Stereotype,Class Count
data-provider,1
boundary small-class,1
entity data-provider boundary,2
pure-controller,2
boundary degenerate,38
controller,35
commander boundary,6
small-class,16
entity boundary small-class,3
entity boundary,10
unclassified,15
controller small-class,18
boundary degenerate small-class,17
pure-controller degenerate small-class,11
entity commander boundary,6
commander boundary small-class,22
commander degenerate,1
commander boundary data-class small-class,1
commander small-class,3
factory controller data-class small-class,1
data-provider boundary small-class,2
commander boundary degenerate,2
controller degenerate,10
factory controller small-class,1
pure-controller small-class,3
degenerate,22
boundary,9
pure-controller degenerate,5
degenerate small-class,9
boundary data-class small-class,1
empty,152
commander,2
entity small-class,2
Total,429
