Method Stereotype,Stereotype Count
get,1310
predicate,589
property,1852
void-accessor,95
set,958
command,2921
non-void-command,742
collaborator,3759
controller,1004
wrapper,991
constructor,593
copy-constructor,32
destructor,323
factory,68
incidental,416
stateless,1232
empty,41
unclassified,28
Total,16954
