Unique Method Stereotype,Method Count
get property set collaborator,1
get wrapper,1
stateless,3
non-void-command collaborator,1
predicate wrapper,4
property set factory collaborator,1
get factory collaborator,1
void-accessor command collaborator,3
get predicate,1
predicate,4
get property non-void-command,8
get set,14
wrapper,24
set,10
get property wrapper,1
get non-void-command,7
factory collaborator stateless,19
wrapper stateless,289
property factory controller,5
command collaborator,296
predicate controller,1
non-void-command factory collaborator,19
predicate non-void-command,42
command,134
factory controller,3
empty,13
get property controller,2
constructor,298
property factory wrapper,3
get collaborator,69
get set collaborator,37
controller stateless,235
set collaborator,23
property non-void-command collaborator,384
property controller,19
property collaborator,2
property non-void-command factory collaborator,22
property non-void-command,67
controller,38
incidental,198
predicate non-void-command collaborator,43
get non-void-command collaborator,86
property wrapper,23
factory wrapper stateless,2
property,6
collaborator incidental,23
get,56
factory controller stateless,29
get controller,16
collaborator stateless,4
Total,2590
