Method Stereotype,Stereotype Count
get,104
predicate,193
property,433
void-accessor,39
set,177
command,1107
non-void-command,512
collaborator,1294
controller,1260
wrapper,796
constructor,429
copy-constructor,11
destructor,0
factory,81
incidental,72
stateless,1793
empty,32
unclassified,4
Total,8337
