Unique Class Stereotype,Class Count
data-provider,1
entity data-provider boundary,1
commander boundary lazy-class small-class,1
boundary data-class,1
data-provider small-class,1
minimal-entity,1
commander boundary degenerate,1
boundary small-class,1
commander data-class small-class,1
data-provider data-class small-class,1
lazy-class small-class,2
data-provider lazy-class,1
entity minimal-entity boundary,1
minimal-entity commander boundary,1
entity boundary small-class,16
small-class,25
pure-controller degenerate,45
commander boundary small-class,19
boundary degenerate small-class,18
pure-controller small-class,9
boundary,43
degenerate,48
entity boundary,34
data-class small-class,2
boundary degenerate,29
commander boundary,34
degenerate small-class,14
factory pure-controller small-class,1
entity commander boundary,16
entity boundary data-class small-class,5
pure-controller degenerate small-class,49
data-provider boundary data-class small-class,3
commander small-class,10
data-provider boundary small-class,3
factory controller,1
commander,9
empty,167
controller small-class,1
unclassified,30
data-provider lazy-class small-class,1
commander data-class,2
entity,2
pure-controller,2
boundary lazy-class degenerate,2
controller degenerate,7
controller,4
factory pure-controller degenerate small-class,1
boundary data-class small-class,1
Total,668
