Unique Method Stereotype,Method Count
void-accessor command,1
factory controller stateless,1
predicate,1
predicate controller,1
get set factory collaborator,3
set,27
constructor,24
property non-void-command factory collaborator,2
property non-void-command,27
wrapper,14
get set,14
property set collaborator,4
get non-void-command,15
factory collaborator stateless,1
property,5
void-accessor command collaborator,4
get collaborator,8
command,162
command collaborator,103
set collaborator,14
property non-void-command collaborator,24
predicate non-void-command,2
get set collaborator,9
wrapper stateless,6
get non-void-command collaborator,20
property wrapper,3
get,31
get property non-void-command collaborator,1
incidental,63
predicate non-void-command collaborator,4
controller,6
controller stateless,9
empty,33
factory controller,1
Total,643
