Unique Class Stereotype,Class Count
entity minimal-entity boundary,1
data-provider boundary lazy-class,1
lazy-class degenerate,2
data-provider boundary lazy-class small-class,1
commander degenerate,1
boundary data-class small-class,1
factory degenerate small-class,1
data-provider degenerate,1
minimal-entity commander boundary,1
data-provider boundary data-class,1
entity data-provider boundary,3
data-provider data-class small-class,1
boundary degenerate small-class,12
pure-controller degenerate,2
data-provider boundary small-class,8
commander,3
empty,157
controller small-class,2
unclassified,33
small-class,24
entity boundary small-class,5
controller,6
boundary degenerate,6
commander boundary,15
entity commander boundary,1
pure-controller degenerate small-class,16
boundary,38
degenerate,13
pure-controller small-class,12
commander small-class,8
boundary lazy-class,2
degenerate small-class,8
commander boundary small-class,14
data-provider boundary,30
data-provider boundary data-class small-class,6
data-provider data-class,5
commander data-class small-class,5
boundary small-class,5
boundary lazy-class degenerate,2
controller degenerate,5
data-provider small-class,18
data-class small-class,3
entity boundary,14
data-provider,18
Total,511
