Unique Method Stereotype,Method Count
factory controller stateless,1
get set factory collaborator,1
non-void-command factory collaborator,6
command collaborator,78
controller stateless,13
property controller,5
set collaborator,17
property non-void-command collaborator,31
predicate non-void-command,10
set,27
constructor,76
get non-void-command collaborator,1
property wrapper,2
property collaborator,1
property non-void-command,16
property non-void-command factory collaborator,1
property factory controller,1
wrapper stateless,16
controller,4
predicate non-void-command collaborator,6
incidental,9
get collaborator,11
command,62
empty,23
factory wrapper stateless,1
wrapper,2
get set,4
property set collaborator,1
get,35
collaborator incidental,18
get property non-void-command collaborator,1
get set collaborator,1
predicate,1
Total,482
