Class Name,Class Stereotype,Method Name,Method Stereotype
"ControlDistributeLinearLayout","unclassified","ControlDistributeLinearLayout","constructor",
"ControlDistributeLinearLayout","unclassified","ControlDistributeLinearLayout","constructor",
"ControlDistributeLinearLayout","unclassified","ControlDistributeLinearLayout","constructor",
"ControlDistributeLinearLayout","unclassified","onInterceptTouchEvent","predicate non-void-command collaborator",
"ControlDistributeLinearLayout","unclassified","isDistributeEvent","get",
"ControlDistributeLinearLayout","unclassified","setDistributeEvent","set",
"SDCardUtils","empty","SDCardUtils","constructor",
"RegexUtils","empty","RegexUtils","constructor",
"CloseUtils","empty","CloseUtils","constructor",
"LoggingInterceptor","entity boundary small-class","LoggingInterceptor","constructor",
"LoggingInterceptor","entity boundary small-class","intercept","property non-void-command collaborator",
"Utils","empty","Utils","constructor",
"I","empty","I","constructor",
"ProgressInterceptor","pure-controller degenerate small-class","intercept","controller stateless",
"CacheInterceptor","controller small-class","CacheInterceptor","constructor",
"CacheInterceptor","controller small-class","intercept","property controller",
"BaseInterceptor","entity boundary small-class","BaseInterceptor","constructor",
"BaseInterceptor","entity boundary small-class","intercept","property non-void-command collaborator",
"ProgressResponseBody","entity boundary","ProgressResponseBody","constructor",
"ProgressResponseBody","entity boundary","ProgressResponseBody","constructor",
"ProgressResponseBody","entity boundary","contentType","property non-void-command collaborator",
"ProgressResponseBody","entity boundary","contentLength","property non-void-command",
"ProgressResponseBody","entity boundary","source","get non-void-command collaborator",
"ProgressResponseBody","entity boundary","source","property non-void-command factory collaborator",
"DownLoadManager","commander boundary small-class","DownLoadManager","constructor",
"DownLoadManager","commander boundary small-class","load","command collaborator",
"DownLoadManager","commander boundary small-class","buildNetWork","set collaborator",
"DefaultErrorActivity","small-class","onCreate","command collaborator",
"DefaultErrorActivity","small-class","copyErrorToClipboard","controller",
"CaocInitProvider","boundary degenerate","onCreate","wrapper stateless",
"CaocInitProvider","boundary degenerate","query","collaborator incidental",
"CaocInitProvider","boundary degenerate","getType","collaborator incidental",
"CaocInitProvider","boundary degenerate","insert","collaborator incidental",
"CaocInitProvider","boundary degenerate","delete","incidental",
"CaocInitProvider","boundary degenerate","update","incidental",
"CaocConfig","data-class","getBackgroundMode","get",
"CaocConfig","data-class","setBackgroundMode","set",
"CaocConfig","data-class","isEnabled","get",
"CaocConfig","data-class","setEnabled","set",
"CaocConfig","data-class","isShowErrorDetails","get",
"CaocConfig","data-class","setShowErrorDetails","set",
"CaocConfig","data-class","isShowRestartButton","get",
"CaocConfig","data-class","setShowRestartButton","set",
"CaocConfig","data-class","isTrackActivities","get",
"CaocConfig","data-class","setTrackActivities","set",
"CaocConfig","data-class","getMinTimeBetweenCrashesMs","get",
"CaocConfig","data-class","setMinTimeBetweenCrashesMs","set",
"CaocConfig","data-class","getErrorDrawable","get",
"CaocConfig","data-class","setErrorDrawable","set",
"CaocConfig","data-class","getErrorActivityClass","get collaborator",
"CaocConfig","data-class","setErrorActivityClass","set collaborator",
"CaocConfig","data-class","getRestartActivityClass","get collaborator",
"CaocConfig","data-class","setRestartActivityClass","set collaborator",
"CaocConfig","data-class","getEventListener","get collaborator",
"CaocConfig","data-class","setEventListener","set collaborator",
"SingleLiveEvent<T>","commander boundary","observe","command collaborator",
"SingleLiveEvent<T>","commander boundary","setValue","command collaborator",
"SingleLiveEvent<T>","commander boundary","call","command",
"CookieJarImpl","entity boundary","CookieJarImpl","constructor",
"CookieJarImpl","entity boundary","saveFromResponse","command collaborator",
"CookieJarImpl","entity boundary","loadForRequest","property non-void-command collaborator",
"CookieJarImpl","entity boundary","getCookieStore","get collaborator",
"WeakAction<T>","boundary","WeakAction","constructor",
"WeakAction<T>","boundary","WeakAction","constructor",
"WeakAction<T>","boundary","execute","command",
"WeakAction<T>","boundary","execute","command collaborator",
"WeakAction<T>","boundary","markForDeletion","command",
"WeakAction<T>","boundary","getBindingAction","get collaborator",
"WeakAction<T>","boundary","getBindingConsumer","get collaborator",
"WeakAction<T>","boundary","isLive","predicate non-void-command",
"WeakAction<T>","boundary","getTarget","property non-void-command collaborator",
"RxBus","entity boundary","RxBus","constructor",
"RxBus","entity boundary","post","command collaborator",
"RxBus","entity boundary","toObservable","property non-void-command collaborator",
"RxBus","entity boundary","hasObservers","predicate non-void-command",
"RxBus","entity boundary","reset","set",
"RxBus","entity boundary","postSticky","command collaborator",
"RxBus","entity boundary","toObservableSticky","property non-void-command collaborator",
"RxBus","entity boundary","getStickyEvent","property non-void-command collaborator",
"RxBus","entity boundary","removeStickyEvent","property non-void-command collaborator",
"RxBus","entity boundary","removeAllStickyEvents","command",
"LineManagers","empty","LineManagers","constructor",
"ConvertUtils","factory degenerate small-class","ConvertUtils","constructor",
"ConvertUtils","factory degenerate small-class","output2InputStream","factory wrapper stateless",
"ApiDisposableObserver<T>","degenerate","onComplete","empty",
"ApiDisposableObserver<T>","degenerate","onError","controller stateless",
"ApiDisposableObserver<T>","degenerate","onStart","command",
"ApiDisposableObserver<T>","degenerate","onNext","controller stateless",
"LayoutManagers","empty","LayoutManagers","constructor",
"RxBusSubscriber<T>","degenerate","onNext","wrapper stateless",
"RxBusSubscriber<T>","degenerate","onComplete","empty",
"RxBusSubscriber<T>","degenerate","onError","controller stateless",
"DividerLine","minimal-entity commander boundary","DividerLine","constructor",
"DividerLine","minimal-entity commander boundary","DividerLine","constructor",
"DividerLine","minimal-entity commander boundary","DividerLine","constructor",
"DividerLine","minimal-entity commander boundary","getDividerSize","get",
"DividerLine","minimal-entity commander boundary","setDividerSize","set",
"DividerLine","minimal-entity commander boundary","getMode","get collaborator",
"DividerLine","minimal-entity commander boundary","setMode","set collaborator",
"DividerLine","minimal-entity commander boundary","onDrawOver","command collaborator",
"DividerLine","minimal-entity commander boundary","drawVertical","command collaborator",
"DividerLine","minimal-entity commander boundary","drawHorizontal","command collaborator",
"DividerLine","minimal-entity commander boundary","getItemOffsets","command collaborator",
"ResponseCommand<T,R>","entity boundary","ResponseCommand","constructor",
"ResponseCommand<T,R>","entity boundary","ResponseCommand","constructor",
"ResponseCommand<T,R>","entity boundary","ResponseCommand","constructor",
"ResponseCommand<T,R>","entity boundary","ResponseCommand","constructor",
"ResponseCommand<T,R>","entity boundary","execute","property non-void-command collaborator",
"ResponseCommand<T,R>","entity boundary","canExecute","predicate non-void-command",
"ResponseCommand<T,R>","entity boundary","execute","property non-void-command collaborator",
"ProgressCallBack<T>","commander","ProgressCallBack","constructor",
"ProgressCallBack<T>","commander","onStart","empty",
"ProgressCallBack<T>","commander","onCompleted","empty",
"ProgressCallBack<T>","commander","saveFile","command collaborator",
"ProgressCallBack<T>","commander","subscribeLoadProgress","set",
"ProgressCallBack<T>","commander","unsubscribe","wrapper",
"BindingCommand<T>","commander","BindingCommand","constructor",
"BindingCommand<T>","commander","BindingCommand","constructor",
"BindingCommand<T>","commander","BindingCommand","constructor",
"BindingCommand<T>","commander","BindingCommand","constructor",
"BindingCommand<T>","commander","execute","command",
"BindingCommand<T>","commander","execute","command collaborator",
"BindingCommand<T>","commander","canExecute0","predicate non-void-command",
"NetWorkViewModel","entity commander boundary","NetWorkViewModel","constructor",
"NetWorkViewModel","entity commander boundary","requestNetWork","command collaborator",
"NetWorkViewModel","entity commander boundary","deleteItem","command collaborator",
"NetWorkViewModel","entity commander boundary","getItemPosition","property non-void-command collaborator",
"NetWorkViewModel","entity commander boundary","onDestroy","command",
"DemoViewModel","empty","DemoViewModel","constructor",
"BaseModel","degenerate small-class","BaseModel","constructor",
"BaseModel","degenerate small-class","onCleared","empty",
"LoginViewModel","commander small-class","LoginViewModel","constructor",
"LoginViewModel","commander small-class","login","command",
"LoginViewModel","commander small-class","onDestroy","command",
"Luban","boundary","Luban","constructor",
"Luban","boundary","launch","get property non-void-command collaborator",
"Luban","boundary","load","get set",
"Luban","boundary","load","get set",
"Luban","boundary","setCompressListener","get set collaborator",
"Luban","boundary","putGear","get set",
"Luban","boundary","setFilename","get set",
"Luban","boundary","asObservable","property non-void-command collaborator",
"Luban","boundary","asListObservable","property non-void-command collaborator",
"Luban","boundary","thirdCompress","property non-void-command collaborator",
"Luban","boundary","firstCompress","property non-void-command collaborator",
"Luban","boundary","getImageSize","wrapper stateless",
"Luban","boundary","compress","wrapper stateless",
"Luban","boundary","getImageSpinAngle","controller stateless",
"Luban","boundary","compress","property non-void-command collaborator",
"Luban","boundary","saveImage","property factory controller",
"FormViewModel","commander","FormViewModel","constructor",
"FormViewModel","commander","onCreate","command",
"FormViewModel","commander","initToolbar","command",
"FormViewModel","commander","rightTextOnClick","wrapper stateless",
"FormViewModel","commander","setFormEntity","set collaborator",
"FormViewModel","commander","setBir","command",
"FormViewModel","commander","onDestroy","command",
"StringUtils","empty","StringUtils","constructor",
"LoginActivity","unclassified","initContentView","collaborator incidental",
"LoginActivity","unclassified","initVariableId","get",
"LoginActivity","unclassified","initViewModel","property wrapper",
"LoginActivity","unclassified","initViewObservable","command",
"NetWorkItemViewModel","small-class","NetWorkItemViewModel","constructor",
"NetWorkItemViewModel","small-class","getPosition","property non-void-command",
"NetWorkFragment","unclassified","initParam","command",
"NetWorkFragment","unclassified","initContentView","collaborator incidental",
"NetWorkFragment","unclassified","initVariableId","get",
"NetWorkFragment","unclassified","initViewModel","property wrapper",
"NetWorkFragment","unclassified","initData","command",
"NetWorkFragment","unclassified","initViewObservable","command",
"SpinnerItemData","data-provider data-class small-class","SpinnerItemData","constructor",
"SpinnerItemData","data-provider data-class small-class","getKey","get",
"SpinnerItemData","data-provider data-class small-class","getValue","get",
"ViewPagerViewModel","empty","ViewPagerViewModel","constructor",
"DetailViewModel","commander small-class","DetailViewModel","constructor",
"DetailViewModel","commander small-class","setDemoEntity","command collaborator",
"DetailViewModel","commander small-class","onDestroy","set",
"Messenger","commander boundary","register","command collaborator",
"Messenger","commander boundary","register","command collaborator",
"Messenger","commander boundary","register","command collaborator",
"Messenger","commander boundary","register","command collaborator",
"Messenger","commander boundary","register","command collaborator",
"Messenger","commander boundary","register","command collaborator",
"Messenger","commander boundary","register","command collaborator",
"Messenger","commander boundary","register","command collaborator",
"Messenger","commander boundary","cleanup","wrapper",
"Messenger","commander boundary","sendNoMsg","command collaborator",
"Messenger","commander boundary","sendNoMsgToTarget","command collaborator",
"Messenger","commander boundary","sendNoMsgToTargetWithToken","command collaborator",
"Messenger","commander boundary","send","command collaborator",
"Messenger","commander boundary","send","command collaborator",
"Messenger","commander boundary","sendToTarget","command collaborator",
"Messenger","commander boundary","unregister","command collaborator",
"Messenger","commander boundary","unregister","command collaborator",
"Messenger","commander boundary","sendToTargetOrType","command collaborator",
"Messenger","commander boundary","sendToTargetOrType","command collaborator",
"BaseFragmentPagerAdapter","entity boundary","BaseFragmentPagerAdapter","constructor",
"BaseFragmentPagerAdapter","entity boundary","getItem","property non-void-command collaborator",
"BaseFragmentPagerAdapter","entity boundary","getCount","property non-void-command",
"BaseFragmentPagerAdapter","entity boundary","getPageTitle","property non-void-command collaborator",
"DownLoadSubscriber<T>","commander","DownLoadSubscriber","constructor",
"DownLoadSubscriber<T>","commander","onStart","command",
"DownLoadSubscriber<T>","commander","onComplete","command",
"DownLoadSubscriber<T>","commander","onError","command collaborator",
"DownLoadSubscriber<T>","commander","onNext","command collaborator",
"ViewModelFactory","controller small-class","ViewModelFactory","constructor",
"ViewModelFactory","controller small-class","create","property controller",
"MultiItemViewModel<VMextendsBaseViewModel>","boundary data-class small-class","getItemType","get collaborator",
"MultiItemViewModel<VMextendsBaseViewModel>","boundary data-class small-class","multiItemType","set collaborator",
"MultiItemViewModel<VMextendsBaseViewModel>","boundary data-class small-class","MultiItemViewModel","constructor",
"DownLoadStateBean","unclassified","DownLoadStateBean","constructor",
"DownLoadStateBean","unclassified","DownLoadStateBean","constructor",
"DownLoadStateBean","unclassified","getTotal","get",
"DownLoadStateBean","unclassified","setTotal","set",
"DownLoadStateBean","unclassified","getBytesLoaded","get",
"DownLoadStateBean","unclassified","setBytesLoaded","set",
"DownLoadStateBean","unclassified","getTag","get",
"DownLoadStateBean","unclassified","setTag","set",
