Class Stereotype,Stereotype Count
entity,326
minimal-entity,2
data-provider,7
commander,273
boundary,807
factory,18
controller,42
pure-controller,160
large-class,0
lazy-class,1
degenerate,245
data-class,178
small-class,675
empty,1054
unclassified,23
Total,3811
