Unique Class Stereotype,Class Count
data-provider boundary,1
commander boundary degenerate,2
data-provider,2
lazy-class small-class,1
entity factory controller,3
entity,3
data-provider small-class,1
pure-controller,1
data-provider data-class small-class,1
factory degenerate small-class,2
boundary small-class,3
factory controller small-class,2
entity boundary data-class,1
degenerate small-class,11
boundary degenerate,10
entity minimal-entity commander boundary,1
commander boundary,103
factory pure-controller degenerate small-class,1
controller,13
pure-controller degenerate,6
commander boundary small-class,90
pure-controller small-class,2
boundary,64
degenerate,13
boundary data-class small-class,169
boundary controller,4
entity boundary degenerate,2
commander boundary data-class small-class,4
commander small-class,34
boundary degenerate small-class,44
factory pure-controller small-class,1
entity commander boundary,36
pure-controller degenerate small-class,149
data-class small-class,1
entity boundary,138
entity boundary small-class,130
small-class,8
empty,953
factory controller,4
entity small-class,6
commander,5
data-provider boundary small-class,1
unclassified,23
controller small-class,7
controller degenerate,4
entity factory controller data-class small-class,1
entity factory controller small-class,4
minimal-entity boundary,1
Total,2066
