Class Name,Class Stereotype,Method Name,Method Stereotype
"PyBufferHolder","empty","PyBufferHolder","constructor"
"PyBufferHolder","empty","~PyBufferHolder","destructor"
"AnnClient","boundary","AnnClient::AnnClient","constructor"
"AnnClient","boundary","AnnClient::~AnnClient","destructor"
"AnnClient","boundary","AnnClient::SetTimeoutMilliseconds","set"
"AnnClient","boundary","AnnClient::SetSearchParam","set"
"AnnClient","boundary","AnnClient::ClearSearchParam","command collaborator"
"AnnClient","boundary","AnnClient::Search","property non-void-command collaborator"
"AnnClient","boundary","AnnClient::IsConnected","predicate"
"AnnClient","boundary","AnnClient::GetHandlerMap","property controller"
"AnnClient","boundary","AnnClient::SearchResponseHanlder","command collaborator"
"AnnClient","boundary","AnnClient::CreateSearchQuery","property controller"
"SearchResult","data-provider boundary small-class","Metadata","property wrapper"
"SearchResult","data-provider boundary small-class","SearchResult","constructor"
"SearchResult","data-provider boundary small-class","SearchResult","constructor"
"Property","commander boundary data-class small-class","operator()","set collaborator"
"ReadOnlyProperty","data-provider boundary data-class small-class","ReadOnlyProperty","constructor"
"ReadOnlyProperty","data-provider boundary data-class small-class","operator()","get collaborator"
"GlobalFixture","empty","GlobalFixture","constructor"
"FinalData","data-provider small-class","FinalData","constructor"
"FinalData","data-provider small-class","operator<","predicate"
"SerivceCmdOptions","empty","SerivceCmdOptions","constructor"
"SerivceCmdOptions","empty","~SerivceCmdOptions","destructor"
"BuilderOptions","empty","BuilderOptions","constructor"
"BuilderOptions","empty","~BuilderOptions","destructor"
"Compressor","unclassified","CreateCDict","command"
"Compressor","unclassified","CreateDDict","command"
"Compressor","unclassified","CompressWithDict","property controller"
"Compressor","unclassified","DecompressWithDict","property wrapper"
"Compressor","unclassified","CompressWithoutDict","property controller"
"Compressor","unclassified","DecompressWithoutDict","wrapper stateless"
"Compressor","unclassified","Compressor","constructor"
"Compressor","unclassified","~Compressor","destructor"
"Compressor","unclassified","TrainDict","property non-void-command"
"Compressor","unclassified","GetDictBuffer","get"
"Compressor","unclassified","SetDictBuffer","set"
"Compressor","unclassified","Compress","property non-void-command"
"Compressor","unclassified","Decompress","property non-void-command"
"Compressor","unclassified","GetCompressedSize","property non-void-command"
"SimpleLogger","boundary small-class","SimpleLogger","constructor"
"SimpleLogger","boundary small-class","Logging","wrapper"
"MemMetadataSet","entity boundary","MemMetadataSet::MemMetadataSet","constructor"
"MemMetadataSet","entity boundary","MemMetadataSet::Init","property non-void-command collaborator"
