Unique Method Stereotype,Method Count
predicate controller,1
property non-void-command,3
property non-void-command collaborator,1
void-accessor command,2
stateless,3
void-accessor collaborator,1
collaborator incidental,4
wrapper stateless,17
property set collaborator,1
factory collaborator stateless,1
wrapper,3
property controller,2
controller stateless,9
controller,3
factory controller stateless,1
get set collaborator,4
property,8
incidental,2
get collaborator,4
get,3
set collaborator,10
property wrapper,35
predicate,12
command,6
empty,5
command collaborator,10
constructor,12
set,19
property collaborator,3
Total,185
