Method Stereotype,Stereotype Count
get,488
predicate,246
property,1297
void-accessor,20
set,266
command,1109
non-void-command,929
collaborator,1703
controller,364
wrapper,171
constructor,459
copy-constructor,22
destructor,94
factory,190
incidental,40
stateless,197
empty,403
unclassified,3
Total,8001
