Unique Method Stereotype,Method Count
property factory collaborator,1
get controller,2
get property set collaborator,1
predicate set collaborator,6
void-accessor controller,4
get predicate non-void-command,2
get predicate collaborator,1
void-accessor set,3
empty,9
property set,3
predicate collaborator,19
unclassified,6
get set collaborator,2
get property collaborator,3
set,39
collaborator,6
property controller,25
set collaborator,19
property non-void-command collaborator,69
predicate non-void-command,27
get predicate,1
predicate,72
get collaborator,54
copy-constructor,21
predicate non-void-command collaborator,31
controller,6
incidental,15
get wrapper,6
get property wrapper,6
void-accessor set collaborator,5
get non-void-command,6
property set collaborator,10
destructor,18
get set,6
wrapper,17
get property non-void-command collaborator,2
get,44
collaborator incidental,25
command,77
get property controller,1
constructor,202
void-accessor collaborator,2
void-accessor command collaborator,18
controller stateless,23
predicate set,1
property collaborator,119
property non-void-command,8
get property,2
property,46
void-accessor wrapper,7
wrapper stateless,49
predicate wrapper,36
non-void-command collaborator,5
void-accessor command,9
predicate controller,11
command collaborator,60
get non-void-command collaborator,18
property wrapper,119
Total,1405
