Unique Class Stereotype,Class Count
entity minimal-entity boundary,2
data-provider boundary small-class,2
commander data-class small-class,1
boundary small-class,3
commander data-class,1
data-provider data-class small-class,1
data-provider boundary lazy-class,1
commander lazy-class degenerate,1
commander boundary data-class small-class,2
commander small-class,2
data-provider small-class,7
boundary degenerate,4
controller,4
entity minimal-entity commander boundary,2
commander boundary,32
boundary degenerate small-class,6
pure-controller degenerate small-class,8
entity commander boundary,5
pure-controller degenerate,4
data-provider boundary data-class,1
minimal-entity commander boundary,2
data-class small-class,4
entity boundary,15
pure-controller small-class,1
boundary,19
degenerate,5
empty,147
commander,10
entity boundary data-class,1
data-provider,14
entity boundary small-class,14
small-class,13
unclassified,25
controller small-class,1
data-provider boundary data-class small-class,7
data-provider boundary,4
commander boundary small-class,5
commander degenerate,4
data-class,2
minimal-entity boundary,1
boundary data-class,3
controller lazy-class degenerate,1
commander boundary degenerate,1
boundary data-class small-class,2
controller degenerate,2
boundary lazy-class,2
degenerate small-class,4
Total,398
