Method Stereotype,Stereotype Count
get,344
predicate,174
property,363
void-accessor,229
set,323
command,548
non-void-command,324
collaborator,1095
controller,249
wrapper,194
constructor,267
copy-constructor,12
destructor,57
factory,8
incidental,70
stateless,291
empty,36
unclassified,2
Total,4586
