Class Name,Class Stereotype,Method Name,Method Stereotype
"AspNetCoreToSwaggerGeneratorView","data-provider lazy-class small-class","AspNetCoreToSwaggerGeneratorView","constructor"
"AspNetCoreToSwaggerGeneratorView","data-provider lazy-class small-class","GenerateSwaggerAsync","wrapper stateless"
"AspNetCoreToSwaggerGeneratorView","data-provider lazy-class small-class","ToString","get"
"DocumentView","entity boundary","DocumentView","constructor"
"DocumentView","entity boundary","DocumentOnPropertyChanged","command collaborator"
"DocumentView","entity boundary","UpdateCodeGeneratorTabs","wrapper stateless"
"DocumentView","entity boundary","OnGenerate","empty"
"DocumentView","entity boundary","OnUnloaded","wrapper stateless"
"DocumentView","entity boundary","get","property wrapper"
"DocumentView","entity boundary","set","wrapper"
"CSharpSettingsView","empty","CSharpSettingsView","constructor"
"SwaggerToCSharpControllerGeneratorView","unclassified","SwaggerToCSharpControllerGeneratorView","constructor"
"SwaggerToCSharpControllerGeneratorView","unclassified","UpdateOutput","controller stateless"
"SwaggerToCSharpControllerGeneratorView","unclassified","get","predicate"
"SwaggerToCSharpControllerGeneratorView","unclassified","set","set"
"SwaggerToCSharpClientGeneratorView","unclassified","SwaggerToCSharpClientGeneratorView","constructor"
"SwaggerToCSharpClientGeneratorView","unclassified","UpdateOutput","controller stateless"
"SwaggerToCSharpClientGeneratorView","unclassified","get","predicate"
"SwaggerToCSharpClientGeneratorView","unclassified","set","set"
"CodeGeneratorViewBase","boundary small-class","OnPropertyChanged","wrapper"
"ViewModelBase","degenerate","HandleException","wrapper stateless"
"ViewModelBase","degenerate","FromStringArray","wrapper stateless"
"ViewModelBase","degenerate","ToStringArray","controller stateless"
"DocumentViewModel","boundary","DocumentViewModel","constructor"
"DocumentViewModel","boundary","GenerateAsync","controller stateless"
"DocumentViewModel","boundary","get","get collaborator"
"DocumentViewModel","boundary","set","wrapper"
"DocumentViewModel","boundary","get","wrapper stateless"
"DocumentModel","entity boundary","DocumentModel","constructor"
"DocumentModel","entity boundary","OnCodeGeneratorPropertyChanged","wrapper stateless"
