Method Stereotype,Stereotype Count
get,93
predicate,132
property,379
void-accessor,22
set,36
command,148
non-void-command,330
collaborator,530
controller,165
wrapper,101
constructor,177
copy-constructor,94
destructor,53
factory,2
incidental,105
stateless,146
empty,10
unclassified,3
Total,2526
