Unique Class Stereotype,Class Count
commander small-class,1
data-provider boundary data-class small-class,1
data-class small-class,1
degenerate,1
commander boundary small-class,1
pure-controller small-class,2
pure-controller degenerate small-class,2
factory degenerate small-class,3
entity boundary,8
boundary,1
commander,5
entity commander boundary,2
empty,139
unclassified,6
small-class,3
degenerate small-class,1
data-provider data-class small-class,1
data-provider,3
entity boundary data-class small-class,1
commander boundary,10
boundary degenerate,3
boundary lazy-class degenerate,1
Total,196
