Unique Class Stereotype,Class Count
data-provider,1
controller degenerate,1
entity factory controller,1
factory pure-controller degenerate small-class,1
boundary small-class,1
factory degenerate,1
commander data-class small-class,1
boundary lazy-class data-class small-class,1
lazy-class degenerate,1
entity factory controller small-class,1
factory degenerate small-class,1
commander boundary,20
boundary degenerate,3
unclassified,5
pure-controller degenerate,7
pure-controller degenerate small-class,20
entity commander boundary,7
boundary degenerate small-class,9
small-class,6
degenerate,6
pure-controller small-class,4
entity degenerate,4
entity boundary small-class,15
entity boundary lazy-class degenerate,3
commander small-class,3
commander boundary data-class small-class,3
boundary data-class small-class,3
degenerate small-class,9
boundary lazy-class,1
data-class small-class,2
entity boundary,7
commander boundary small-class,17
data-provider small-class,1
boundary data-class,1
factory controller,1
empty,296
commander,1
Total,465
