Unique Class Stereotype,Class Count
boundary degenerate,1
minimal-entity commander boundary,1
data-provider boundary data-class small-class,1
lazy-class degenerate,1
controller degenerate,2
data-provider small-class,1
degenerate small-class,2
data-class,5
entity boundary small-class,9
small-class,9
entity minimal-entity commander boundary,1
commander boundary,49
pure-controller degenerate,10
empty,96
commander,55
commander boundary small-class,6
lazy-class,4
commander degenerate,1
boundary small-class,2
unclassified,49
controller small-class,2
data-provider boundary,2
pure-controller degenerate small-class,10
factory pure-controller small-class,1
entity commander boundary,14
boundary degenerate small-class,1
minimal-entity boundary,1
boundary data-class,1
entity minimal-entity boundary,1
data-class small-class,1
entity boundary,17
commander small-class,5
data-provider data-class small-class,2
data-provider,2
degenerate,6
boundary,25
pure-controller small-class,5
factory degenerate small-class,4
Total,405
