Unique Class Stereotype,Class Count
boundary data-class small-class,1
entity commander boundary,1
entity factory controller small-class,2
factory controller small-class,3
controller small-class,3
degenerate small-class,2
entity data-provider boundary,1
commander data-class small-class,1
entity boundary small-class,4
small-class,3
empty,54
unclassified,2
pure-controller degenerate small-class,5
boundary,4
entity boundary data-class,1
commander,1
data-provider boundary small-class,1
boundary degenerate,1
Total,90
