Class Stereotype,Stereotype Count
entity,162
minimal-entity,14
data-provider,54
commander,221
boundary,554
factory,50
controller,65
pure-controller,191
large-class,0
lazy-class,16
degenerate,442
data-class,80
small-class,571
empty,459
unclassified,185
Total,3064
