Method Stereotype,Stereotype Count
get,262
predicate,298
property,464
void-accessor,242
set,377
command,1250
non-void-command,659
collaborator,759
controller,672
wrapper,841
constructor,242
copy-constructor,2
destructor,19
factory,2
incidental,183
stateless,1215
empty,52
unclassified,5
Total,7544
