Method Stereotype,Stereotype Count
get,239
predicate,292
property,1017
void-accessor,120
set,104
command,419
non-void-command,467
collaborator,1259
controller,194
wrapper,416
constructor,651
copy-constructor,109
destructor,73
factory,19
incidental,25
stateless,345
empty,29
unclassified,6
Total,5784
