Method Stereotype,Stereotype Count
get,3752
predicate,1514
property,7274
void-accessor,290
set,1066
command,14267
non-void-command,7592
collaborator,16763
controller,5219
wrapper,2863
constructor,2897
copy-constructor,249
destructor,0
factory,2506
incidental,655
stateless,5460
empty,372
unclassified,25
Total,72764
