Class Name,Class Stereotype,Method Name,Method Stereotype
"TopicsSpecTest","unclassified","testMaterialize","command collaborator"
"TopicsSpecTest","unclassified","testPartitionNumbers","command"
"TopicsSpecTest","unclassified","testPartitionsSpec","controller stateless"
"TaskSpecTest","pure-controller degenerate small-class","testTaskSpecSerialization","controller stateless"
"SampleTaskWorker","commander boundary small-class","SampleTaskWorker","constructor"
"SampleTaskWorker","commander boundary small-class","start","command collaborator"
"SampleTaskWorker","commander boundary small-class","stop","command collaborator"
"SampleTaskSpec","unclassified","SampleTaskSpec","constructor"
"SampleTaskSpec","unclassified","nodeToExitMs","get"
"SampleTaskSpec","unclassified","error","get"
"SampleTaskSpec","unclassified","newController","factory collaborator stateless"
"SampleTaskSpec","unclassified","newTaskWorker","property factory collaborator"
"RestExceptionMapperTest","degenerate","testToResponseNotFound","controller stateless"
"RestExceptionMapperTest","degenerate","testToResponseInvalidTypeIdException","controller stateless"
"RestExceptionMapperTest","degenerate","testToResponseJsonMappingException","controller stateless"
"RestExceptionMapperTest","degenerate","testToResponseClassNotFoundException","controller stateless"
"RestExceptionMapperTest","degenerate","testToResponseSerializationException","controller stateless"
"RestExceptionMapperTest","degenerate","testToResponseInvalidRequestException","controller stateless"
"RestExceptionMapperTest","degenerate","testToResponseUnknownException","controller stateless"
"RestExceptionMapperTest","degenerate","testToExceptionNotFoundException","wrapper stateless"
"RestExceptionMapperTest","degenerate","testToExceptionClassNotFoundException","wrapper stateless"
"RestExceptionMapperTest","degenerate","testToExceptionSerializationException","wrapper stateless"
"RestExceptionMapperTest","degenerate","testToExceptionRuntimeException","wrapper stateless"
"CoordinatorTest","controller degenerate","testCoordinatorStatus","wrapper stateless"
"CoordinatorTest","controller degenerate","testCoordinatorUptime","controller stateless"
"CoordinatorTest","controller degenerate","testCreateTask","controller stateless"
"CoordinatorTest","controller degenerate","testTaskDistribution","controller stateless"
"CoordinatorTest","controller degenerate","testTaskCancellation","controller stateless"
"CoordinatorTest","controller degenerate","testTaskDestruction","controller stateless"
"CoordinatorTest","controller degenerate","testNetworkPartitionFault","command collaborator"
"CoordinatorTest","controller degenerate","checkLines","wrapper stateless"
"CoordinatorTest","controller degenerate","testTasksRequestMatches","controller stateless"
"CoordinatorTest","controller degenerate","testTasksRequest","controller stateless"
"CoordinatorTest","controller degenerate","testAgentFailureAndTaskExpiry","controller stateless"
"CoordinatorTest","controller degenerate","testTaskRequestWithOldStartMsGetsUpdated","controller stateless"
"CoordinatorTest","controller degenerate","testTaskRequestWithFutureStartMsDoesNotGetRun","controller stateless"
"CoordinatorTest","controller degenerate","testTaskRequest","controller stateless"
"CoordinatorTest","controller degenerate","testWorkersExitingAtDifferentTimes","controller stateless"
"StringExpanderTest","boundary degenerate small-class","testNoExpansionNeeded","wrapper stateless"
"StringExpanderTest","boundary degenerate small-class","testExpansions","wrapper stateless"
"MiniTrogdorCluster","entity boundary","MiniTrogdorCluster","constructor"
"MiniTrogdorCluster","entity boundary","agents","get collaborator"
"MiniTrogdorCluster","entity boundary","coordinator","get collaborator"
"MiniTrogdorCluster","entity boundary","coordinatorClient","property non-void-command factory collaborator"
"MiniTrogdorCluster","entity boundary","restartAgent","command collaborator"
"MiniTrogdorCluster","entity boundary","agentClient","property non-void-command factory collaborator"
"MiniTrogdorCluster","entity boundary","close","command collaborator"
"AgentTest","commander boundary","createAgent","get set factory collaborator"
"AgentTest","commander boundary","cleanUp","command"
"AgentTest","commander boundary","testAgentStartShutdown","set collaborator"
"AgentTest","commander boundary","testAgentProgrammaticShutdown","set collaborator"
"AgentTest","commander boundary","testAgentGetStatus","command collaborator"
"AgentTest","commander boundary","testCreateExpiredWorkerIsNotScheduled","command"
"AgentTest","commander boundary","testAgentGetUptime","command collaborator"
"AgentTest","commander boundary","testAgentCreateWorkers","command collaborator"
"AgentTest","commander boundary","testAgentFinishesTasks","command collaborator"
"AgentTest","commander boundary","testWorkerCompletions","command collaborator"
"AgentTest","commander boundary","testKiboshFaults","command collaborator"
"AgentTest","commander boundary","testDestroyWorkers","command collaborator"
"AgentTest","commander boundary","testAgentExecWithTimeout","command collaborator"
"AgentTest","commander boundary","testAgentExecWithNormalExit","command collaborator"
"UniformTransactionsGenerator","data-class small-class","UniformTransactionsGenerator","constructor"
"UniformTransactionsGenerator","data-class small-class","messagesPerTransaction","get"
"UniformTransactionsGenerator","data-class small-class","nextAction","property set collaborator"
"TopicsSpec","controller","TopicsSpec","constructor"
"TopicsSpec","controller","TopicsSpec","constructor"
"TopicsSpec","controller","get","get collaborator"
"TopicsSpec","controller","set","command collaborator"
"TopicsSpec","controller","immutableCopy","property factory controller"
"TopicsSpec","controller","materialize","non-void-command factory collaborator"
"TimestampRecordProcessor","unclassified","TimestampRecordProcessor","constructor"
"TimestampRecordProcessor","unclassified","histogramMaxMs","get"
"TimestampRecordProcessor","unclassified","histogramMinMs","get"
"TimestampRecordProcessor","unclassified","histogramStepMs","get"
"TimestampRecordProcessor","unclassified","putHistogram","command"
"TimestampRecordProcessor","unclassified","processRecords","command collaborator"
"TimestampRecordProcessor","unclassified","processorStatus","property non-void-command collaborator"
"TimestampRandomPayloadGenerator","data-provider","TimestampRandomPayloadGenerator","constructor"
"TimestampRandomPayloadGenerator","data-provider","size","get"
"TimestampRandomPayloadGenerator","data-provider","seed","get"
"TimestampRandomPayloadGenerator","data-provider","generate","property non-void-command"
"Throttle","unclassified","Throttle","constructor"
"Throttle","unclassified","increment","predicate non-void-command"
"Throttle","unclassified","lastTimeMs","get"
"Throttle","unclassified","time","collaborator incidental"
"Throttle","unclassified","delay","wrapper stateless"
"SustainedConnectionSpec","data-provider","SustainedConnectionSpec","constructor"
"SustainedConnectionSpec","data-provider","clientNode","get"
"SustainedConnectionSpec","data-provider","bootstrapServers","get"
"SustainedConnectionSpec","data-provider","producerConf","get"
"SustainedConnectionSpec","data-provider","consumerConf","get"
"SustainedConnectionSpec","data-provider","adminClientConf","get"
"SustainedConnectionSpec","data-provider","commonClientConf","get"
"SustainedConnectionSpec","data-provider","keyGenerator","get collaborator"
"SustainedConnectionSpec","data-provider","valueGenerator","get collaborator"
"SustainedConnectionSpec","data-provider","producerConnectionCount","get"
"SustainedConnectionSpec","data-provider","consumerConnectionCount","get"
"SustainedConnectionSpec","data-provider","metadataConnectionCount","get"
"SustainedConnectionSpec","data-provider","topicName","get"
"SustainedConnectionSpec","data-provider","numThreads","get"
"SustainedConnectionSpec","data-provider","refreshRateMs","get"
"SustainedConnectionSpec","data-provider","newController","property wrapper"
"SustainedConnectionSpec","data-provider","newTaskWorker","property factory collaborator"
"SequentialPayloadGenerator","data-provider","SequentialPayloadGenerator","constructor"
"SequentialPayloadGenerator","data-provider","size","get"
"SequentialPayloadGenerator","data-provider","startOffset","get"
"SequentialPayloadGenerator","data-provider","generate","property non-void-command"
"RandomComponentPayloadGenerator","entity data-provider boundary","RandomComponentPayloadGenerator","constructor"
"RandomComponentPayloadGenerator","entity data-provider boundary","seed","get"
"RandomComponentPayloadGenerator","entity data-provider boundary","components","get collaborator"
"RandomComponentPayloadGenerator","entity data-provider boundary","generate","property non-void-command collaborator"
"PayloadIterator","lazy-class","PayloadIterator","constructor"
"PayloadIterator","lazy-class","hasNext","incidental"
"PayloadIterator","lazy-class","next","property set"
"PayloadIterator","lazy-class","remove","stateless"
"PayloadIterator","lazy-class","seek","set"
"PayloadIterator","lazy-class","position","get"
"NullPayloadGenerator","degenerate small-class","NullPayloadGenerator","constructor"
"NullPayloadGenerator","degenerate small-class","generate","incidental"
