Class Stereotype,Stereotype Count
entity,533
minimal-entity,15
data-provider,531
commander,863
boundary,1613
factory,100
controller,181
pure-controller,304
large-class,7
lazy-class,82
degenerate,752
data-class,174
small-class,899
empty,917
unclassified,509
Total,7480
