Method Stereotype,Stereotype Count
get,266
predicate,103
property,258
void-accessor,153
set,386
command,1186
non-void-command,399
collaborator,1679
controller,109
wrapper,356
constructor,226
copy-constructor,1
destructor,15
factory,61
incidental,105
stateless,228
empty,9
unclassified,7
Total,5547
