Unique Method Stereotype,Method Count
property set,1
predicate set collaborator,1
predicate set,1
get non-void-command factory collaborator,2
get wrapper,2
get,375
collaborator incidental,76
get property non-void-command collaborator,4
factory controller stateless,1
void-accessor command,9
get property collaborator,1
void-accessor set collaborator,2
get property wrapper,1
get non-void-command collaborator,19
property wrapper,31
property non-void-command collaborator,116
property controller,23
incidental,92
void-accessor collaborator,2
copy-constructor,62
controller,31
controller stateless,46
non-void-command factory collaborator,10
predicate controller,2
predicate wrapper,10
get non-void-command,4
non-void-command collaborator,6
void-accessor command collaborator,25
wrapper stateless,69
predicate non-void-command,17
void-accessor wrapper,2
constructor,170
set,372
factory collaborator stateless,15
void-accessor,4
predicate collaborator,2
factory wrapper stateless,11
predicate non-void-command collaborator,12
wrapper,53
property set collaborator,9
stateless,1
property collaborator,43
property non-void-command,17
property non-void-command factory collaborator,25
command collaborator,358
property,38
get collaborator,209
collaborator,6
predicate,19
factory controller,4
empty,14
set collaborator,118
non-void-command,2
property factory collaborator,7
command,343
property factory wrapper,1
unclassified,6
get property non-void-command factory collaborator,1
get set collaborator,5
factory wrapper,2
factory collaborator incidental,2
destructor,10
get property,1
collaborator stateless,1
property non-void-command factory,1
property factory controller,3
void-accessor controller,8
get set factory collaborator,3
Total,2939
