Class Name,Class Stereotype,Method Name,Method Stereotype
"RepeatListener","commander boundary","invoke","command collaborator"
"RepeatListener","commander boundary","doAfterAllAnalysed","command collaborator"
"RepeatListener","commander boundary","saveData","command"
"HgListener","commander boundary small-class","invoke","command collaborator"
"HgListener","commander boundary small-class","doAfterAllAnalysed","command collaborator"
"TestListener","degenerate small-class","invoke","wrapper stateless"
"TestListener","degenerate small-class","doAfterAllAnalysed","empty"
"HeadListener","commander boundary","invokeHeadMap","command collaborator"
"HeadListener","commander boundary","invoke","command collaborator"
"HeadListener","commander boundary","doAfterAllAnalysed","command collaborator"
"HDListener","commander boundary","invokeHeadMap","command collaborator"
"HDListener","commander boundary","invoke","command collaborator"
"HDListener","commander boundary","doAfterAllAnalysed","command collaborator"
"PoiTest","degenerate","lastRowNum","command collaborator"
"PoiTest","degenerate","lastRowNumXSSF","command collaborator"
"PoiTest","degenerate","lastRowNumXSSFv22","command collaborator"
"PoiTest","degenerate","lastRowNum233","controller stateless"
"PoiTest","degenerate","lastRowNum255","controller stateless"
"PoiTest","degenerate","cp","command collaborator"
"PoiTest","degenerate","lastRowNum233443","controller stateless"
"PoiTest","degenerate","lastRowNum2333","controller stateless"
"PoiTest","degenerate","testread","controller stateless"
"PoiTest","degenerate","testreadRead","wrapper stateless"
"PoiTest","degenerate","lastRowNum2332222","controller stateless"
"PoiTest","degenerate","lastRowNum23443","controller stateless"
"PoiTest","degenerate","lastRowNum2","command collaborator"
"PoiTest","degenerate","lastRowNumXSSF2","command collaborator"
"Poi2Test","commander boundary small-class","test","command collaborator"
"Poi2Test","commander boundary small-class","lastRowNumXSSF","command collaborator"
"TempLargeDataTest","commander","read","command"
"TempLargeDataTest","commander","noModelRead","command"
"TempLargeDataTest","commander","noModelRead2","command"
"TempLargeDataTest","commander","t04Write","command"
"TempLargeDataTest","commander","t04WriteExcel","command"
"TempLargeDataTest","commander","t04WriteExcelNo","command"
"TempLargeDataTest","commander","t04WriteExcelPoi","command collaborator"
"TempLargeDataTest","commander","data","set factory collaborator"
"WriteCellHandler","pure-controller degenerate small-class","afterCellDataConverted","controller stateless"
"DataFormatTest","degenerate","test","command"
"DataFormatTest","degenerate","testxls","command"
"DataFormatTest","degenerate","test3","controller stateless"
"DataFormatTest","degenerate","test31","wrapper stateless"
"DataFormatTest","degenerate","test43","controller stateless"
"DataFormatTest","degenerate","test463","controller stateless"
"DataFormatTest","degenerate","test1","wrapper stateless"
"DataFormatTest","degenerate","test2","controller stateless"
"DataFormatTest","degenerate","test355","controller stateless"
"DataFormatTest","degenerate","test3556","controller stateless"
"DataFormatTest","degenerate","tests","controller stateless"
"DataFormatTest","degenerate","tests1","command collaborator"
"DataFormatTest","degenerate","tests3","controller stateless"
