Class Name,Class Stereotype,Method Name,Method Stereotype
"WebSocketHelper","entity boundary","WebSocketHelper","constructor",
"WebSocketHelper","entity boundary","NextMessageAsync","property non-void-command collaborator",
"WebSocketHelper","entity boundary","CloseSocketAndThrow","wrapper",
"WebSocketHelper","entity boundary","DisposeAsync","wrapper stateless",
"WebSocketHelper","entity boundary","get","get collaborator",
"VaultHWITransport","boundary degenerate small-class","VaultHWITransport","constructor",
"VaultHWITransport","boundary degenerate small-class","SendCommandAsync","collaborator incidental",
"VaultClient","entity boundary","VaultClient","constructor",
"VaultClient","entity boundary","GetNextCommand","property non-void-command collaborator",
"VaultClient","entity boundary","SendMessage","non-void-command collaborator",
"VaultClient","entity boundary","Show","property non-void-command collaborator",
"VaultClient","entity boundary","Show","collaborator incidental",
"VaultClient","entity boundary","AskPermission","property set collaborator",
"VaultException","empty","VaultException","constructor",
"VaultNotConnectedException","empty","VaultNotConnectedException","constructor",
"MailboxAddressValidator","empty","MailboxAddressValidator","constructor",
"MailboxAddressAttribute","factory degenerate small-class","MailboxAddressAttribute","constructor",
"MailboxAddressAttribute","factory degenerate small-class","IsValid","factory wrapper stateless",
"PubKeyValidatorAttribute","factory degenerate small-class","IsValid","factory wrapper stateless",
"KeyPathValidator","factory degenerate small-class","IsValid","factory wrapper stateless",
"TransactionComparer","unclassified","Equals","controller stateless",
"TransactionComparer","unclassified","GetHashCode","property non-void-command collaborator",
"TransactionComparer","unclassified","get","get",
"CheatModeTagHelper","pure-controller small-class","CheatModeTagHelper","constructor",
"CheatModeTagHelper","pure-controller small-class","Process","controller",
"StoredFileRepository","commander boundary","StoredFileRepository","constructor",
"StoredFileRepository","commander boundary","GetFile","controller stateless",
"StoredFileRepository","commander boundary","GetFiles","property non-void-command collaborator",
"StoredFileRepository","commander boundary","RemoveFile","non-void-command collaborator",
"StoredFileRepository","commander boundary","AddFile","non-void-command collaborator",
"GoogleCloudStorageFileProviderService","boundary degenerate small-class","StorageProvider","collaborator incidental",
"GoogleCloudStorageFileProviderService","boundary degenerate small-class","GetStorageProvider","wrapper stateless",
"AzureBlobStorageConnectionStringValidator","factory degenerate small-class","IsValid","factory wrapper stateless",
"AzureBlobStorageFileProviderService","boundary degenerate small-class","StorageProvider","collaborator incidental",
"AzureBlobStorageFileProviderService","boundary degenerate small-class","GetStorageProvider","wrapper stateless",
"AmazonS3FileProviderService","boundary degenerate small-class","StorageProvider","collaborator incidental",
"AmazonS3FileProviderService","boundary degenerate small-class","GetStorageProvider","wrapper stateless",
"FileService","entity boundary","FileService","constructor",
"FileService","entity boundary","IsAvailable","property non-void-command collaborator",
"FileService","entity boundary","AddFile","property non-void-command collaborator",
"FileService","entity boundary","AddFile","property non-void-command collaborator",
"FileService","entity boundary","GetFileUrl","property non-void-command collaborator",
"FileService","entity boundary","GetTemporaryFileUrl","property non-void-command collaborator",
"FileService","entity boundary","RemoveFile","non-void-command collaborator",
"FileService","entity boundary","GetProvider","property non-void-command collaborator",
"WalletReceiveService","entity boundary","WalletReceiveService","constructor",
"WalletReceiveService","entity boundary","UnReserveAddress","property non-void-command collaborator",
