Unique Class Stereotype,Class Count
boundary data-class,1
commander boundary lazy-class small-class,1
entity minimal-entity boundary,2
entity data-provider boundary,1
factory small-class,1
data-provider lazy-class,1
data-provider,2
data-provider boundary lazy-class degenerate,1
data-provider boundary,3
commander boundary degenerate,1
boundary small-class,4
commander data-class small-class,2
data-provider lazy-class degenerate,1
factory controller small-class,6
data-provider data-class small-class,6
factory controller degenerate,1
boundary lazy-class,1
degenerate small-class,41
entity boundary small-class,66
small-class,32
commander boundary small-class,36
commander boundary,12
boundary degenerate,5
factory pure-controller degenerate small-class,2
controller,3
entity commander boundary,16
pure-controller degenerate small-class,70
factory pure-controller small-class,1
boundary degenerate small-class,34
unclassified,30
controller small-class,10
data-provider boundary data-class small-class,3
factory degenerate small-class,9
boundary lazy-class degenerate,1
controller degenerate,1
data-class small-class,2
entity boundary,71
degenerate,19
pure-controller small-class,9
boundary,41
pure-controller degenerate,4
commander boundary lazy-class,1
entity factory controller,1
data-provider boundary small-class,14
empty,618
entity small-class,5
commander,3
data-provider lazy-class small-class,2
commander data-class,1
entity boundary degenerate,1
commander small-class,4
entity factory controller small-class,15
data-provider small-class,7
Total,1225
