Method Stereotype,Stereotype Count
get,324
predicate,174
property,578
void-accessor,330
set,183
command,369
non-void-command,188
collaborator,1010
controller,204
wrapper,372
constructor,470
copy-constructor,30
destructor,184
factory,27
incidental,360
stateless,455
empty,14
unclassified,4
Total,5276
