Method Stereotype,Stereotype Count
get,376
predicate,447
property,2578
void-accessor,251
set,742
command,3127
non-void-command,2595
collaborator,6018
controller,2328
wrapper,2634
constructor,3329
copy-constructor,59
destructor,1
factory,1811
incidental,373
stateless,4182
empty,145
unclassified,137
Total,31133
