Method Stereotype,Stereotype Count
get,549
predicate,280
property,805
void-accessor,215
set,428
command,1000
non-void-command,622
collaborator,1808
controller,149
wrapper,1386
constructor,497
copy-constructor,9
destructor,2
factory,224
incidental,219
stateless,377
empty,96
unclassified,3
Total,8669
