Unique Method Stereotype,Method Count
get predicate non-void-command collaborator,1
non-void-command,3
collaborator,1
unclassified,3
void-accessor command collaborator,5
property factory wrapper,1
empty,6
get property factory collaborator,1
non-void-command factory collaborator,7
predicate controller,1
get collaborator,12
get wrapper,2
get property non-void-command collaborator,2
get,6
collaborator incidental,9
predicate non-void-command,3
non-void-command collaborator,152
predicate wrapper,9
factory controller stateless,1
get set collaborator,2
controller stateless,110
property non-void-command collaborator,73
set collaborator,64
property controller,12
wrapper stateless,58
factory collaborator stateless,2
get property wrapper,3
void-accessor set collaborator,1
get non-void-command,13
get set,2
wrapper,37
property set collaborator,5
command,69
constructor,149
set,55
command collaborator,243
collaborator stateless,1
predicate set,1
property non-void-command,7
property non-void-command factory collaborator,4
property collaborator,9
property,7
get predicate,1
predicate,3
controller,26
incidental,3
copy-constructor,6
predicate non-void-command collaborator,6
get non-void-command collaborator,4
property wrapper,28
property factory collaborator,4
Total,1233
